_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,age,emotion,emotion:confidence,gender,gender:confidence,multiple_faces,multiple_faces:confidence,race,race:confidence,age_gold,emotion_gold,gender_gold,image_url,multiple_faces_gold,race_gold
2617265374,FALSE,finalized,3,1/29/2020 16:34:38,"29
36",happy,0.6667,male,0.6667,no,0.6667,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/a2e90d45-9f77-41a7-9c5c-2fa5079420a0.jpg,,
2617265375,FALSE,finalized,3,1/29/2020 16:33:38,"26
22
25",happy,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/aa9642fa-7e38-41dd-9754-38a71fab3f9b.jpg,,
2617265376,FALSE,finalized,3,1/29/2020 16:34:36,"26
40
35",happy,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/258b7880-b854-4a05-93b5-cd631f7c3223.jpg,,
2617265377,FALSE,finalized,3,1/29/2020 16:35:03,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/6029c039-5aaa-43bd-a248-498ecc7b8c66.jpg,,
2617265378,FALSE,finalized,3,1/29/2020 16:34:42,"30
20
35",happy,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/f9fc96ab-e30d-4da8-85ba-3abe2526ede7.jpg,,
2617265379,FALSE,finalized,3,1/29/2020 16:34:34,"24
29
21",happy,1.0,male,1.0,no,1.0,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/9858f7f1-7de1-482a-b5a2-59bf3c05ef5c.jpg,,
2617265380,FALSE,finalized,3,1/29/2020 16:34:06,"25
24
19",neutral,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/bff161f8-f637-48f5-8a81-30efe7ea149b.jpg,,
2617265381,FALSE,finalized,3,1/29/2020 16:32:30,"24
27
23",happy,1.0,female,1.0,no,1.0,white,0.6538,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/f12be687-d037-4a5f-8662-756de35f8595.jpg,,
2617265382,FALSE,finalized,3,1/29/2020 16:32:30,"20
18
26",neutral,0.3333,female,1.0,no,1.0,asian,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/59d510c2-cf9d-45f5-a10e-a36e3d8b17dd.jpg,,
2617265383,FALSE,finalized,3,1/29/2020 16:31:52,"20
24
25",happy,1.0,female,0.6426,no,1.0,white,0.6873,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/749ab52a-b03b-4701-a232-dc3cebeae3ac.jpg,,
2617265384,FALSE,finalized,3,1/29/2020 16:34:03,"30
24
25",happy,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/3d8618d5-f41a-45a6-bd4a-17f543854db5.jpg,,
2617265385,FALSE,finalized,3,1/29/2020 16:31:57,"21
25
28",happy,0.6667,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/dcd46aef-1753-45d1-bb4c-5cf00788ed60.jpg,,
2617265386,FALSE,finalized,3,1/29/2020 16:32:51,"25
25
25",happy,1.0,male,1.0,no,1.0,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/4f14de33-3f20-4126-975a-62d50c548da4.jpg,,
2617265387,FALSE,finalized,3,1/29/2020 16:34:52,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/0d6f9880-6c5c-4ede-ad4b-43ac051fc457.jpg,,
2617265388,FALSE,finalized,3,1/29/2020 16:35:41,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/1a11f1df-54aa-458e-bf3c-418c8a5f45e2.jpg,,
2617265389,FALSE,finalized,3,1/29/2020 16:33:07,"21
26
30",happy,0.7027,male,0.6486,no,1.0,asian,0.7027,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c3edd389-e078-4fd5-986f-b44c4c65c76d.jpg,,
2617265390,FALSE,finalized,3,1/29/2020 16:31:58,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c4905d62-b766-4235-96fc-8437f440ddf2.jpg,,
2617265391,FALSE,finalized,3,1/29/2020 16:35:22,"33
30
30",happy,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/d1207d09-1b38-47d1-8fcb-f1aae4a5f352.jpg,,
2617265392,FALSE,finalized,3,1/29/2020 16:34:00,"21
28
35",neutral,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/146b7259-bb68-4fda-8c82-b85876c96210.jpg,,
2617265393,FALSE,finalized,3,1/29/2020 16:33:53,"35
28
38",happy,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/5fb18237-6d02-4432-864e-b6847a5e417e.jpg,,
2617265394,FALSE,finalized,3,1/29/2020 16:35:01,"25
25
24",neutral,1.0,male,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/77ccd303-5bd5-46a7-a6cb-3da8c2003a64.jpg,,
2617265395,FALSE,finalized,3,1/29/2020 16:32:11,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/8aad9c5e-8406-4f66-a03a-684ca78f829f.jpg,,
2617265396,FALSE,finalized,3,1/29/2020 16:32:51,"25
24
27",happy,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/b4dbe3f4-f407-4dd3-af55-3f85af63d64b.jpg,,
2617265397,FALSE,finalized,3,1/29/2020 16:34:52,"52
47
50",happy,1.0,female,0.6875,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c1065708-21a8-44f7-92de-37ec6b8bee3b.jpg,,
2617265398,FALSE,finalized,3,1/29/2020 16:35:04,"24
24
23",neutral,1.0,female,0.6471,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/af8185d0-133c-440d-8d59-226a1e5dfe64.jpg,,
2617265399,FALSE,finalized,3,1/29/2020 16:34:00,"40
48
48",happy,0.6667,female,0.6667,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/e24d195c-7eda-4d94-8cdc-87bee171dcb5.jpg,,
2617265400,FALSE,finalized,3,1/29/2020 16:35:14,"28
35
24",neutral,0.6283,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/8eeec7d1-7cf2-4688-bc4b-ae84581ef7aa.jpg,,
2617265401,FALSE,finalized,3,1/29/2020 16:34:51,"25
22
25",happy,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/e7107a2a-650c-4d6e-aad4-b1a0d15a7e3e.jpg,,
2617265402,FALSE,finalized,3,1/29/2020 16:33:49,"25
23
20",neutral,0.6667,male,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/f22fb9a8-ea99-4694-9bec-a7d544add44a.jpg,,
2617265403,FALSE,finalized,3,1/29/2020 16:32:32,"21
16
13",sad,0.6667,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/07f84d8d-bf97-46d2-9a4d-84d296559a4f.jpg,,
2617265404,FALSE,finalized,3,1/29/2020 16:36:55,"40
40
37",neutral,1.0,male,1.0,no,1.0,white,0.6522,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/302ad539-cb57-44b9-9c31-c50b5c115ddb.jpg,,
2617265405,FALSE,finalized,3,1/29/2020 16:33:15,"35
42
30",neutral,0.65,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/529f6611-d0da-4032-91c2-bb504a84ff79.jpg,,
2617265406,FALSE,finalized,3,1/29/2020 16:34:09,"34
35
28",neutral,0.7,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c70b91bb-14a0-43f1-a105-0e7030cec902.jpg,,
2617265407,FALSE,finalized,3,1/29/2020 16:36:30,"30
33
23",neutral,0.6538,male,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/b87e0447-03a9-4ffe-9507-ef3f1927d850.jpg,,
2617265408,FALSE,finalized,3,1/29/2020 16:34:00,"33
29
32",happy,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c12afdff-83cd-4b54-82c3-8227fcb68047.jpg,,
2617265409,FALSE,finalized,3,1/29/2020 16:33:48,39,,,,,yes,0.6667,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/82e50fa7-2d8a-435f-8e29-fad468cf80a9.jpg,,
2617265410,FALSE,finalized,3,1/29/2020 16:33:20,"40
35
50",happy,1.0,male,1.0,no,1.0,latino,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/0d779008-a939-48b7-8ea1-094157d07775.jpg,,
2617265411,FALSE,finalized,3,1/29/2020 16:31:14,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/0b78ea29-d282-44de-897b-05b5a63a3e10.jpg,,
2617265412,FALSE,finalized,3,1/29/2020 16:33:19,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/a318f614-c41b-4666-8c02-be0f582015db.jpg,,
2617265413,FALSE,finalized,3,1/29/2020 16:34:37,"23
22
19",neutral,1.0,female,1.0,no,1.0,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/cd5dd4dc-2db7-4cd3-bcc5-633eb0acf21d.jpg,,
2617265414,FALSE,finalized,3,1/29/2020 16:34:08,"20
28
25",neutral,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/3b110393-9bc2-44a2-9133-e5ccd3e78ee3.jpg,,
2617265415,FALSE,finalized,3,1/29/2020 16:35:23,"25
19
22",happy,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/e0a61a01-53b8-4f98-ad05-423a97a1d7ac.jpg,,
2617265416,FALSE,finalized,3,1/29/2020 16:32:17,"27
35
35",happy,1.0,female,0.6667,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/1ff8edd9-7741-400c-9ca0-d17c4296ccc7.jpg,,
2617265417,FALSE,finalized,3,1/29/2020 16:33:40,"30
21",neutral,0.35,female,0.7,no,0.7,white,0.7,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/384c9bd8-4545-4a1b-811b-40cd2c558caa.jpg,,
2617265418,FALSE,finalized,3,1/29/2020 16:35:31,"20
25
23",neutral,1.0,male,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/3947fbc4-291d-40fa-9a95-3d8377882dd6.jpg,,
2617265419,FALSE,finalized,3,1/29/2020 16:33:15,"26
28
26",happy,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/1cf79bdf-1992-4666-96ad-006f3ca93487.jpg,,
2617265420,FALSE,finalized,3,1/29/2020 16:33:07,"18
30
24",happy,1.0,female,1.0,no,1.0,asian,0.6486,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/805f09e6-7d8d-43d0-b7ad-4328e069acf5.jpg,,
2617265421,FALSE,finalized,3,1/29/2020 16:33:02,"27
30",happy,0.6667,female,0.6667,no,0.6667,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/9de5ece6-b7c7-472f-b2e1-2c8225500c99.jpg,,
2617265422,FALSE,finalized,3,1/29/2020 16:34:22,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/2519064b-80d9-4550-abe7-6f49a62e0412.jpg,,
2617265423,FALSE,finalized,3,1/29/2020 16:33:38,"25
21
26",neutral,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/cda368c7-7d7c-49fc-b0f0-7cde99e6d13e.jpg,,
2617265424,FALSE,finalized,3,1/29/2020 16:32:01,"30
30
35",happy,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/131f6616-3f72-431f-96bb-23308fc4db90.jpg,,
2617265425,FALSE,finalized,3,1/29/2020 16:33:24,"35
34",happy,0.6842,female,0.6842,no,0.6842,black,0.6842,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/ad43ed95-d72a-4993-aecb-5436ef14a13a.jpg,,
2617265426,FALSE,finalized,3,1/29/2020 16:34:15,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/ac690585-cde0-4f8b-ac12-f84af6df00b0.jpg,,
2617265427,FALSE,finalized,3,1/29/2020 16:32:54,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/d45b0ec1-84b1-4880-9fa9-c26eefd30e76.jpg,,
2617265428,FALSE,finalized,3,1/29/2020 16:31:41,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c1ab0629-709b-4175-9f82-5dcbf5044f11.jpg,,
2617265429,FALSE,finalized,3,1/29/2020 16:35:14,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/cd92c58b-5360-42b3-ab43-2c2333c0aef3.jpg,,
2617265430,FALSE,finalized,3,1/29/2020 16:34:22,"35
40
37",neutral,0.6667,female,1.0,no,1.0,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/9c3e33e2-8a4f-485c-820f-4e2bf6738835.jpg,,
2617265431,FALSE,finalized,3,1/29/2020 16:34:01,"35
35
39",happy,1.0,female,1.0,no,1.0,black,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/e893ff15-2a31-448a-a6ed-fc173eee241c.jpg,,
2617265432,FALSE,finalized,3,1/29/2020 16:34:47,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/682bf18a-02fd-4503-8ec7-c79020765d1e.jpg,,
2617265433,FALSE,finalized,3,1/29/2020 16:33:18,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/3b073ca4-73a5-4c62-b559-22a15a0e6b71.jpg,,
2617265434,FALSE,finalized,3,1/29/2020 16:35:04,"45
45
45",happy,0.6857,male,1.0,no,1.0,white,0.6571,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/4aac80d1-ca68-4b55-a86b-5ed0d0bcf633.jpg,,
2617265436,FALSE,finalized,3,1/29/2020 16:35:18,"30
28
25",neutral,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/48f55ecc-1c5d-4609-ad19-5e8238fc0da7.jpg,,
2617265437,FALSE,finalized,3,1/29/2020 16:36:30,"30
29
28",happy,1.0,female,1.0,no,1.0,asian,0.6923,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/443c92da-9a0c-4e41-9493-bcb85ba70397.jpg,,
2617265438,FALSE,finalized,3,1/29/2020 16:32:13,"30
36
22",neutral,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/ad69a061-67b6-4f79-972e-b8f88c55a1d5.jpg,,
2617265439,FALSE,finalized,3,1/29/2020 16:32:22,"25
30
25",happy,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/777ad436-94f3-4bfe-ac02-9b90283c4e16.jpg,,
2617265440,FALSE,finalized,3,1/29/2020 16:34:24,"45
45
49",happy,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/4fa02ad8-a0b3-438a-ba42-bcf456e5079f.jpg,,
2617265442,FALSE,finalized,3,1/29/2020 16:30:25,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/22f37805-3a3c-4975-8b31-1aad55e0361e.jpg,,
2617265443,FALSE,finalized,3,1/29/2020 16:33:11,"35
35
35",happy,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/52809081-2423-498a-8c4f-c9a9ee3ddc04.jpg,,
2617265444,FALSE,finalized,3,1/29/2020 16:32:56,"21
23
20",happy,1.0,female,1.0,no,1.0,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c3823b66-c972-4edc-a5b9-d3fef7f9e48d.jpg,,
2617265445,FALSE,finalized,3,1/29/2020 16:31:44,"25
30
25",happy,1.0,male,0.6538,no,1.0,white,0.6538,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/11e2f970-2721-4e96-8dac-e375a2087b8a.jpg,,
2617265446,FALSE,finalized,3,1/29/2020 16:31:57,"25
20
25",happy,0.6562,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/df57dd49-81f1-4db4-b3ab-60eb210cc5a0.jpg,,
2617265447,FALSE,finalized,3,1/29/2020 16:33:15,"21
20
29",happy,0.65,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/e055d4ea-5c65-4335-9ecc-fb76424deeb3.jpg,,
2617265448,FALSE,finalized,3,1/29/2020 16:32:47,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/f34e92f0-fa16-4c05-b722-8fba1eb03c0b.jpg,,
2617265449,FALSE,finalized,3,1/29/2020 16:34:41,"60
56
50",happy,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/6835cb14-5ac2-4846-9255-e0032a3a1252.jpg,,
2617265450,FALSE,finalized,3,1/29/2020 16:34:35,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/561c9d70-fc66-4f9e-9fef-cbb3bdbb1fc3.jpg,,
2617265451,FALSE,finalized,3,1/29/2020 16:31:14,"30
20
30",happy,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/eddf8c44-a4a1-44cf-b5d7-41dafb93d6ea.jpg,,
2617265452,FALSE,finalized,3,1/29/2020 16:35:17,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/2a3aac47-c4c8-4419-8337-ebbd4a9cbfc8.jpg,,
2617265453,FALSE,finalized,3,1/29/2020 16:33:02,"20
27
30",happy,0.6667,male,1.0,no,1.0,white,0.3333,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/a7f7c42c-010f-41a4-914a-645a847386b1.jpg,,
2617265454,FALSE,finalized,3,1/29/2020 16:34:53,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/078b0691-081c-40df-a7c0-3de3731f57d3.jpg,,
2617265455,FALSE,finalized,3,1/29/2020 16:33:50,"25
22
20",happy,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/2aa2d4ba-047e-473a-b5c6-c1ec9485cdad.jpg,,
2617265456,FALSE,finalized,3,1/29/2020 16:32:51,"25
34
27",happy,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/18a3fb42-36d1-4788-8eaf-21ee9a867484.jpg,,
2617265457,FALSE,finalized,3,1/29/2020 16:33:40,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/ba900d94-4547-4de1-a57d-450c9e121589.jpg,,
2617265458,FALSE,finalized,3,1/29/2020 16:32:24,"31
28
25",happy,0.6522,female,1.0,no,1.0,asian,0.6522,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/e531debb-8499-4a73-96ef-2f8990ba1a96.jpg,,
2617265459,FALSE,finalized,3,1/29/2020 16:33:59,"30
38
35",happy,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/fab1163a-b07a-4ef9-9b46-1eedb9f32336.jpg,,
2617265460,FALSE,finalized,3,1/29/2020 16:30:06,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/e7e4cd98-62f5-482b-b96e-ddaf1cf8ce9d.jpg,,
2617265461,FALSE,finalized,3,1/29/2020 16:33:34,"30
26
30",happy,0.6562,male,1.0,no,1.0,latino,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/dd7ced9d-b78e-4315-9ea5-4b31d694e7f8.jpg,,
2617265462,FALSE,finalized,3,1/29/2020 16:34:42,"25
23
30",neutral,1.0,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/951cdbe3-7bcb-4d29-9c1a-1adb168c07e0.jpg,,
2617265463,FALSE,finalized,3,1/29/2020 16:32:46,23,,,,,yes,0.6667,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/d9016e55-2cb7-4534-800a-838a4ce7032a.jpg,,
2617265464,FALSE,finalized,3,1/29/2020 16:34:07,"35
30
30",happy,1.0,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/ac92fee0-2fc9-4818-8063-e85378d58904.jpg,,
2617265465,FALSE,finalized,3,1/29/2020 16:33:58,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/18fbeae6-0c17-4078-a696-c3932fd4fba5.jpg,,
2617265466,FALSE,finalized,3,1/29/2020 16:31:30,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/ad4468fb-d41a-4974-88d9-4f8de7c5fb4e.jpg,,
2617265467,FALSE,finalized,3,1/29/2020 16:34:32,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/18858453-6a9f-4838-be67-06d1aeb0cd72.jpg,,
2617265468,FALSE,finalized,3,1/29/2020 16:32:29,"33
20
28",happy,1.0,male,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/23defa53-6582-480d-9ce3-d8d1cd9be7f6.jpg,,
2617265469,FALSE,finalized,3,1/29/2020 16:34:06,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/bf8dfd45-31d5-419c-8de8-841027bc5b64.jpg,,
2617265470,FALSE,finalized,3,1/29/2020 16:33:24,"22
30
19",neutral,1.0,male,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/12e4b8b5-bb2b-41f7-adf2-e199b29125e6.jpg,,
2617265471,FALSE,finalized,3,1/29/2020 16:30:50,"25
25
28",happy,1.0,female,1.0,no,1.0,asian,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/3d5edf9c-6cfe-4997-b9d8-f30bb3e702be.jpg,,
2617265472,FALSE,finalized,3,1/29/2020 16:32:28,"26
25
20",neutral,1.0,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/04b433f6-bb8e-4a89-85d7-f1fd01175cfa.jpg,,
2617265473,FALSE,finalized,3,1/29/2020 16:31:37,"25
23
25",neutral,1.0,female,1.0,no,1.0,middle_eastern,0.3462,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/4100bcfb-fc15-4ae2-a946-3f038f254be8.jpg,,
2617265474,FALSE,finalized,3,1/29/2020 16:34:36,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/298f564f-2fe5-4234-91a1-ad896a30cb41.jpg,,
2617265475,FALSE,finalized,3,1/29/2020 16:33:56,"30
30
30",happy,1.0,female,0.6667,no,1.0,white,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/77ff17e5-2eef-43de-bd82-9fcdcab77ac3.jpg,,
2617265476,FALSE,finalized,3,1/29/2020 16:30:06,"24
20
20",neutral,0.6667,female,1.0,no,1.0,asian,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/af834768-1694-4184-98c6-807d0b37c890.jpg,,
2617265477,FALSE,finalized,3,1/29/2020 16:29:44,"22
23
20",neutral,0.6579,female,0.6842,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/c04bdd60-e37d-4b4f-b068-beb1a0dbe061.jpg,,
2617265478,FALSE,finalized,3,1/29/2020 16:34:03,"28
24
21",happy,0.6923,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/233d1280-df14-4c0d-b3c0-55c9af9ca1d3.jpg,,
2617265479,FALSE,finalized,3,1/29/2020 16:31:30,"21
23
22",neutral,0.6667,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/8b7c2176-cc5b-42e5-9dc9-909c1426c686.jpg,,
2617265480,FALSE,finalized,3,1/29/2020 16:33:48,"24
29
27",neutral,1.0,male,1.0,no,1.0,asian,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/5ab38867-10dc-4d15-a7e0-a970fdf4a740.jpg,,
2617265481,FALSE,finalized,3,1/29/2020 16:31:52,"36
37
42",neutral,0.6667,male,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/eae18b81-b837-407e-ae2d-836ff12bf084.jpg,,
2617265482,FALSE,finalized,3,1/29/2020 16:30:50,"30
30
30",neutral,1.0,female,1.0,no,1.0,asian,0.6667,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/56c90980-693d-4086-b225-be1b76d2ce5f.jpg,,
2617265483,FALSE,finalized,3,1/29/2020 16:35:04,"35
24",neutral,0.6571,male,0.6571,no,0.6571,asian,0.3429,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/ce4c0410-7cc5-4c4c-9459-1449e49640bc.jpg,,
2617265484,FALSE,finalized,3,1/29/2020 16:37:43,"32
30
30",neutral,0.6667,female,1.0,no,1.0,asian,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/9c164595-e559-4e11-9594-3334b088dd20.jpg,,
2617265485,FALSE,finalized,3,1/29/2020 16:32:14,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/bc7f271d-8db8-498b-82a5-21f31d9075fd.jpg,,
2617265486,FALSE,finalized,3,1/29/2020 16:33:15,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/2a758235-8aef-49ed-abcf-2de65bac7af5.jpg,,
2617265487,FALSE,finalized,3,1/29/2020 16:34:35,"30
21
40",happy,0.7,female,1.0,no,1.0,white,1.0,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/d57db391-188e-4caf-9320-f280ef973367.jpg,,
2617265488,FALSE,finalized,3,1/29/2020 16:34:48,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/8692ccfe-8ebd-4197-a957-fdf4b2a11d56.jpg,,
2617265489,FALSE,finalized,3,1/29/2020 16:34:03,,,,,,yes,1.0,,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/cf323aa0-20db-4086-88f6-9bde08998702.jpg,,
