_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,age,emotion,gender,multiple_faces,race,age_gold,emotion_gold,gender_gold,image_url,multiple_faces_gold,race_gold
2617283184,1/29/2020 16:36:16,true,5439216710,,1/29/2020 16:35:11,false,feca,1.0,45348947,VEN,25,Caracas,190.72.106.230,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:18,true,5439216780,,1/29/2020 16:35:14,false,feca,1.0,45466400,ARG,07,Buenos Aires,181.44.60.117,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:19,true,5439216843,,1/29/2020 16:34:51,false,feca,1.0,45438499,VEN,19,Altagracia,190.75.9.135,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:24,true,5439216998,,1/29/2020 16:34:41,false,neodev,1.0,43957673,VEN,02,Bergantín,201.242.111.198,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:36,true,5439217272,,1/29/2020 16:28:39,false,feca,0.8,45618840,VEN,25,Caracas,201.208.197.150,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:39,true,5439217367,,1/29/2020 16:28:23,false,neodev,1.0,45431751,VEN,13,Barquisimeto,201.249.104.137,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:40,true,5439217411,,1/29/2020 16:33:54,false,feca,1.0,45332071,VEN,17,Porlamar,190.77.225.200,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:42,true,5439217432,,1/29/2020 16:34:11,false,feca,0.8,45599411,USA,FL,Miami,37.120.157.204,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:46,true,5439217551,,1/29/2020 16:34:53,false,feca,0.8,45436700,VEN,04,Maracay,201.208.12.186,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:48,true,5439217610,,1/29/2020 16:35:39,false,feca,1.0,45580537,VEN,07,Valencia,190.205.246.53,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:56,true,5439217903,,1/29/2020 16:35:40,false,feca,1.0,45486522,VEN,04,Barrio Campo Alegre,186.89.195.84,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:36:57,true,5439217918,,1/29/2020 16:35:30,false,clixsense,1.0,45399592,MAR,50,Berrechid,41.251.223.211,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:03,true,5439218106,,1/29/2020 16:35:45,false,neodev,1.0,45419795,VEN,25,Caracas,186.167.248.80,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:15,true,5439218411,,1/29/2020 16:35:26,false,neodev,1.0,31649759,VEN,13,Barquisimeto,201.248.210.199,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:22,true,5439218680,,1/29/2020 16:34:42,false,feca,1.0,45160035,SRB,00,Nis,176.67.218.249,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:28,true,5439218935,,1/29/2020 16:33:09,false,feca,1.0,45256649,RUS,53,Novosibirsk,109.237.111.204,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:29,true,5439218981,,1/29/2020 16:34:58,false,clixsense,1.0,45548736,UKR,07,Charkow,212.55.91.249,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:31,true,5439219043,,1/29/2020 16:34:30,false,feca,1.0,45440943,USA,NJ,Clifton,104.236.74.212,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:31,true,5439219067,,1/29/2020 16:30:20,false,clixsense,1.0,45161486,VEN,04,Barbacoas,190.72.30.243,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:33,true,5439219190,,1/29/2020 16:34:38,false,neodev,1.0,44991975,VEN,07,Valencia,200.8.199.132,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:44,true,5439219619,,1/29/2020 16:35:38,false,feca,1.0,45177978,VEN,13,Barquisimeto,190.200.132.174,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:37:57,true,5439220219,,1/29/2020 16:33:42,false,neodev,1.0,44634684,VEN,04,Maracay,190.72.57.243,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:38:06,true,5439220699,,1/29/2020 16:32:49,false,feca,1.0,45637961,VEN,03,Achaguas,190.78.23.180,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:38:21,true,5439221580,,1/29/2020 16:34:40,false,feca,1.0,45408234,VEN,02,Bergantín,186.89.212.85,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:38:24,true,5439221789,,1/29/2020 16:31:55,false,feca,1.0,45156846,VEN,25,Caracas,190.72.106.230,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:38:25,true,5439221841,,1/29/2020 16:29:19,false,feca,0.8,45187058,VEN,05,Barinas,201.209.98.148,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:38:56,true,5439224278,,1/29/2020 16:30:48,false,feca,1.0,45559584,VEN,13,Barquisimeto,190.200.162.249,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:39:06,true,5439225187,,1/29/2020 16:35:26,false,feca,1.0,45450049,IND,10,Sonipat,157.36.166.155,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:39:07,true,5439225258,,1/29/2020 16:31:54,false,clixsense,1.0,45485887,VEN,25,Caracas,190.73.12.45,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:39:38,true,5439228003,,1/29/2020 16:34:35,false,clixsense,1.0,6345217,BRA,26,Florianopolis,187.65.236.47,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:40:47,true,5439233153,,1/29/2020 16:29:24,false,feca,1.0,45541980,COL,21,Cucuta,181.54.122.67,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:41:04,true,5439233782,,1/29/2020 16:35:15,false,neodev,1.0,45400803,VEN,02,Bergantín,190.207.83.90,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:41:12,true,5439234055,,1/29/2020 16:28:46,false,feca,1.0,45364190,VEN,25,Caracas,186.90.30.170,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:41:18,true,5439234303,,1/29/2020 16:28:36,false,feca,1.0,45637507,USA,NJ,Clifton,104.236.205.233,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:41:20,true,5439234418,,1/29/2020 16:31:57,false,feca,1.0,45276284,VEN,13,Barquisimeto,190.200.162.249,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:41:27,true,5439234777,,1/29/2020 16:33:06,false,neodev,1.0,45628304,USA,VA,Woodbridge,207.244.89.75,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:41:28,true,5439234788,,1/29/2020 16:29:35,false,feca,0.8,45172315,VEN,05,Barinas,201.209.98.148,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:42:07,true,5439236122,,1/29/2020 16:28:30,false,feca,1.0,45380995,VEN,25,Caracas,201.210.37.189,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:42:10,true,5439236246,,1/29/2020 16:35:33,false,feca,1.0,45581496,VEN,04,Barrio Campo Alegre,201.209.185.16,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:42:20,true,5439236567,,1/29/2020 16:29:21,false,feca,1.0,45219448,VEN,02,Bergantín,190.75.6.220,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:42:28,true,5439236859,,1/29/2020 16:35:24,false,feca,1.0,45189058,VEN,15,Agua Caliente,190.206.203.134,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:43:13,true,5439238192,,1/29/2020 16:34:56,false,feca,1.0,45188567,KAZ,02,Almaty,2.132.1.51,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:43:34,true,5439238894,,1/29/2020 16:28:40,false,feca,1.0,45391493,VEN,25,Caracas,186.167.250.100,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:45:04,true,5439241270,,1/29/2020 16:29:30,false,feca,1.0,45270648,VEN,13,Barquisimeto,186.91.243.198,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:46:00,true,5439242650,,1/29/2020 16:34:22,false,neodev,1.0,45571465,VEN,23,Buena Vista,190.38.11.236,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:49:40,true,5439248388,,1/29/2020 16:28:40,false,feca,1.0,45622113,VEN,25,Caracas,186.89.152.164,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:50:26,true,5439249728,,1/29/2020 16:44:59,false,feca,1.0,45494139,PER,13,Trujillo,179.7.194.69,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:50:35,true,5439249975,,1/29/2020 16:32:35,false,feca,1.0,45438352,VEN,25,Caracas,190.72.123.23,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:52:15,true,5439252736,,1/29/2020 16:30:08,false,feca,1.0,45438257,VEN,19,Altagracia,190.203.234.241,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 16:57:27,true,5439261513,,1/29/2020 16:52:51,false,neodev,1.0,43822830,VEN,23,Machiques,190.38.9.226,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 17:03:53,true,5439272255,,1/29/2020 17:01:36,false,feca,1.0,45372514,VEN,04,Barrio Campo Alegre,186.89.195.84,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283184,1/29/2020 17:05:38,true,5439276658,,1/29/2020 16:32:07,false,feca,1.0,45541625,VEN,19,Altagracia,190.203.234.241,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/364b6115-dfd5-4605-b631-54bad97138d2.jpg,yes,
2617283308,1/29/2020 16:28:40,true,5439201327,,1/29/2020 16:27:59,false,feca,1.0,45540936,VEN,25,Caracas,190.74.202.215,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:00,true,5439201858,,1/29/2020 16:27:54,false,feca,0.9231,45627903,VEN,07,Valencia,201.243.192.137,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:01,true,5439201886,,1/29/2020 16:27:59,false,clixsense,1.0,44812982,TUR,71,Konya,176.240.100.89,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:04,true,5439201949,,1/29/2020 16:28:27,false,feca,0.8462,45605891,USA,FL,Apollo Beach,23.111.188.5,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:13,true,5439202134,,1/29/2020 16:28:23,false,neodev,1.0,45411312,VEN,04,Maracay,190.77.101.90,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:16,true,5439202216,,1/29/2020 16:28:39,false,feca,1.0,45495678,VNM,44,Hanoi,113.189.226.128,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:21,true,5439202364,,1/29/2020 16:28:30,false,clixsense,1.0,45625789,VEN,11,Agua Salada,186.92.196.177,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:23,true,5439202405,,1/29/2020 16:28:33,false,feca,1.0,45182051,COL,26,Bucaramanga,200.116.210.84,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:23,true,5439202422,,1/29/2020 16:28:21,false,feca,1.0,45599570,USA,FL,Miami,173.44.48.29,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:25,true,5439202443,,1/29/2020 16:28:32,false,feca,1.0,45597315,USA,TX,Dallas,198.96.95.252,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:25,true,5439202464,,1/29/2020 16:28:37,false,feca,1.0,45421536,VEN,15,Agua Fria,200.84.43.169,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:31,true,5439202635,,1/29/2020 16:28:22,false,feca,1.0,45469267,VEN,07,Puerto Cabello,190.202.173.61,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:32,true,5439202709,,1/29/2020 16:28:31,false,neodev,0.875,43650017,VEN,25,Caracas,190.39.163.186,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:36,true,5439202766,,1/29/2020 16:28:44,false,feca,1.0,45470215,USA,NJ,Clifton,104.131.66.8,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:38,true,5439202818,,1/29/2020 16:28:21,false,clixsense,1.0,45447221,USA,VA,Reston,162.210.192.157,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:44,true,5439202978,,1/29/2020 16:28:23,false,clixsense,0.875,45543728,VEN,19,Agua Fría,190.207.54.95,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:45,true,5439203026,,1/29/2020 16:28:27,false,clixsense,1.0,45581310,ARG,07,Buenos Aires,201.255.7.29,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:53,true,5439203239,,1/29/2020 16:28:50,false,feca,1.0,45558436,VEN,02,Bergantín,190.75.17.36,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:53,true,5439203254,,1/29/2020 16:29:01,false,feca,1.0,45372602,USA,TX,Dallas,198.96.95.166,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:53,true,5439203263,,1/29/2020 16:28:25,false,neodev,1.0,45462368,VEN,02,Bergantín,186.89.212.125,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:55,true,5439203303,,1/29/2020 16:29:01,false,feca,1.0,45597791,USA,NJ,Clifton,104.236.233.182,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:58,true,5439203417,,1/29/2020 16:28:22,false,feca,1.0,45391062,VEN,25,Caracas,186.88.6.150,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:59,true,5439203439,,1/29/2020 16:28:26,false,feca,1.0,45220302,VEN,07,Valencia,190.199.216.109,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:29:59,true,5439203485,,1/29/2020 16:28:55,false,feca,1.0,45370030,VEN,25,Caracas,186.167.245.10,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:00,true,5439203505,,1/29/2020 16:28:42,false,neodev,1.0,44862947,VEN,04,Maracay,190.77.104.48,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:00,true,5439203513,,1/29/2020 16:28:43,false,feca,1.0,45367490,VEN,25,Caracas,186.167.251.2,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:00,true,5439203533,,1/29/2020 16:28:35,false,neodev,1.0,44903335,VEN,15,Aragüita,190.198.208.155,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:00,true,5439203536,,1/29/2020 16:28:26,false,clixsense,1.0,38665767,VEN,25,Caracas,190.72.172.233,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:02,true,5439203574,,1/29/2020 16:28:35,false,feca,1.0,45438807,USA,TX,Dallas,198.96.95.159,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:03,true,5439203586,,1/29/2020 16:28:54,false,neodev,0.8333,44985688,VEN,06,Puerto Ordaz,190.200.105.156,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:03,true,5439203611,,1/29/2020 16:28:52,false,clixsense,1.0,44195993,BGD,"","",103.139.196.75,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:04,true,5439203626,,1/29/2020 16:29:18,false,feca,0.9091,45418772,VEN,25,Caracas,186.167.244.103,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:05,true,5439203678,,1/29/2020 16:29:19,false,feca,1.0,45511766,ARG,05,Cordoba,190.231.45.190,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:06,true,5439203691,,1/29/2020 16:28:26,false,feca,1.0,45405527,VEN,16,Alto De Los Godos,190.200.15.215,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:18,true,5439203967,,1/29/2020 16:29:07,false,feca,1.0,45619951,VEN,25,Caracas,186.167.251.13,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:19,true,5439203982,,1/29/2020 16:28:55,false,feca,1.0,45227659,COL,34,Bogota,181.61.161.41,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:20,true,5439204048,,1/29/2020 16:29:29,false,feca,1.0,45604171,ECU,18,Quito,201.183.144.205,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:24,true,5439204170,,1/29/2020 16:29:00,false,clixsense,1.0,45023099,VEN,07,Bejuma,190.199.196.216,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:28,true,5439204289,,1/29/2020 16:28:41,false,feca,0.875,45582577,VEN,25,Caracas,186.93.93.253,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:28,true,5439204303,,1/29/2020 16:29:13,false,clixsense,1.0,17327401,BIH,01,Sarajevo,77.239.7.199,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:35,true,5439204482,,1/29/2020 16:29:09,false,feca,1.0,45429356,USA,NY,New York,162.243.127.7,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:36,true,5439204497,,1/29/2020 16:29:20,false,feca,0.8889,45264137,VEN,19,Altagracia,201.242.124.222,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:38,true,5439204576,,1/29/2020 16:28:30,false,feca,1.0,45198982,VEN,13,Barquisimeto,200.84.21.90,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
2617283308,1/29/2020 16:30:41,true,5439204663,,1/29/2020 16:30:02,false,neodev,1.0,45223964,VEN,04,Villa De Cura,186.95.11.56,,,,yes,,,,,https://airbnb-sample.s3.eu-west-2.amazonaws.com/efdcd627-9c58-4779-a9c3-94dfc047e5e0.jpg,yes,
