File Name,Target ID,Image ID,Race,Gender,Expression,age_low,age_high,smile_value,smile_confidence,gender_value,gender_confidence,top_emotion
CFD-BF-025-002-N.jpg,BF-025,002,B,F,N,13,23,False,99.77953338623047,Female,99.50029754638672,CALM
CFD-BF-025-020-F.jpg,BF-025,020,B,F,F,22,34,False,87.74298858642578,Female,99.49749755859375,CONFUSED
CFD-AF-200-228-N.jpg,AF-200,228,A,F,N,22,34,False,96.68950653076172,Female,98.52363586425781,SURPRISED
CFD-WF-243-148-N.jpg,WF-243,148,W,F,N,22,34,False,99.71680450439453,Female,99.662109375,CALM
CFD-LM-210-156-N.jpg,LM-210,156,L,M,N,23,37,False,99.75360870361328,Male,98.48206329345703,CALM
CFD-BF-210-130-N.jpg,BF-210,130,B,F,N,18,30,False,95.17872619628906,Female,99.85794830322266,CALM
CFD-BF-219-137-N.jpg,BF-219,137,B,F,N,29,45,False,99.6422119140625,Female,98.60282897949219,CALM
CFD-AF-236-145-N.jpg,AF-236,145,A,F,N,23,35,False,99.54769897460938,Female,94.40736389160156,CALM
CFD-LM-226-175-N.jpg,LM-226,175,L,M,N,23,35,False,99.56690979003906,Male,97.12033081054688,CALM
CFD-AF-209-006-N.jpg,AF-209,006,A,F,N,22,34,False,99.49143981933594,Female,98.25456237792969,CALM
CFD-BF-014-004-HO.jpg,BF-014,004,B,F,HO,23,37,True,99.97820281982422,Female,83.03785705566406,HAPPY
CFD-BF-014-021-F.jpg,BF-014,021,B,F,F,22,34,True,68.26500701904297,Female,93.3432846069336,CONFUSED
CFD-BF-014-005-HC.jpg,BF-014,005,B,F,HC,30,46,True,79.42121124267578,Female,88.30238342285156,HAPPY
CFD-BF-014-002-N.jpg,BF-014,002,B,F,N,25,39,False,97.81280517578125,Female,89.26229858398438,CALM
CFD-BF-014-013-A.jpg,BF-014,013,B,F,A,6,16,False,94.9510726928711,Female,58.423240661621094,ANGRY
CFD-BF-226-119-N.jpg,BF-226,119,B,F,N,31,47,False,99.7175064086914,Female,99.04108428955078,CALM
CFD-LM-219-295-N.jpg,LM-219,295,L,M,N,22,34,False,96.35389709472656,Male,75.15641784667969,CALM
CFD-LM-221-216-N.jpg,LM-221,216,L,M,N,23,35,False,99.67294311523438,Male,98.46394348144531,CALM
CFD-AF-231-357-N.jpg,AF-231,357,A,F,N,22,34,False,99.72016906738281,Female,98.6878433227539,SAD
CFD-BF-221-223-N.jpg,BF-221,223,B,F,N,25,39,False,83.96959686279297,Female,99.79230499267578,CALM
CFD-BF-013-005-HC.jpg,BF-013,005,B,F,HC,20,32,True,97.05455780029297,Female,99.26172637939453,HAPPY
CFD-BF-013-026-F.jpg,BF-013,026,B,F,F,20,32,False,90.86125183105469,Female,69.35113525390625,SURPRISED
CFD-BF-013-003-HO.jpg,BF-013,003,B,F,HO,17,29,True,99.96484375,Female,99.40023803710938,HAPPY
CFD-BF-013-017-A.jpg,BF-013,017,B,F,A,22,34,False,94.32815551757812,Female,89.28398132324219,ANGRY
CFD-BF-013-001-N.jpg,BF-013,001,B,F,N,16,28,False,99.3853988647461,Female,99.89279174804688,CALM
CFD-LF-206-078-N.jpg,LF-206,078,L,F,N,22,34,False,99.75453186035156,Female,98.86236572265625,CALM
CFD-WM-255-219-N.jpg,WM-255,219,W,M,N,23,35,False,99.58728790283203,Male,98.25151824951172,CALM
CFD-BM-239-136-N.jpg,BM-239,136,B,M,N,22,34,False,99.4578857421875,Male,89.56707000732422,CALM
CFD-AM-216-114-N.jpg,AM-216,114,A,M,N,22,34,False,98.85588073730469,Male,95.39376831054688,CALM
CFD-LF-239-148-N.jpg,LF-239,148,L,F,N,21,33,False,98.91553497314453,Female,99.76321411132812,CALM
CFD-AM-229-224-N.jpg,AM-229,224,A,M,N,22,34,False,98.94566345214844,Male,97.7170639038086,CALM
CFD-BM-206-114-N.jpg,BM-206,114,B,M,N,22,34,False,99.67680358886719,Male,99.85447692871094,CALM
CFD-BM-034-033-HO.jpg,BM-034,033,B,M,HO,23,35,True,99.95550537109375,Male,99.91512298583984,HAPPY
CFD-BM-034-040-A.jpg,BM-034,040,B,M,A,30,46,False,98.04366302490234,Male,98.79471588134766,ANGRY
CFD-BM-034-025-F.jpg,BM-034,025,B,M,F,29,45,True,53.304908752441406,Male,99.5840072631836,FEAR
CFD-BM-034-035-HC.jpg,BM-034,035,B,M,HC,35,51,True,99.31440734863281,Male,99.97116088867188,HAPPY
CFD-BM-034-031-N.jpg,BM-034,031,B,M,N,24,38,False,96.88177490234375,Male,99.79170227050781,CALM
CFD-AM-211-052-N.jpg,AM-211,052,A,M,N,22,34,False,99.33525085449219,Male,90.01343536376953,CALM
CFD-WM-252-224-N.jpg,WM-252,224,W,M,N,22,34,False,99.29066467285156,Male,98.51598358154297,CALM
CFD-LF-201-035-N.jpg,LF-201,035,L,F,N,22,34,False,95.58474731445312,Female,99.93641662597656,CONFUSED
CFD-BM-033-029-HO.jpg,BM-033,029,B,M,HO,32,48,True,99.68714141845703,Male,99.57890319824219,HAPPY
CFD-BM-033-003-N.jpg,BM-033,003,B,M,N,32,48,False,98.93043518066406,Male,99.73511505126953,CALM
CFD-BM-033-032-A.jpg,BM-033,032,B,M,A,34,50,False,95.42095947265625,Male,99.57769775390625,ANGRY
CFD-BM-033-026-HC.jpg,BM-033,026,B,M,HC,43,61,True,99.5191421508789,Male,99.79450225830078,HAPPY
CFD-BM-033-038-F.jpg,BM-033,038,B,M,F,26,40,False,84.21143341064453,Male,99.70207977294922,FEAR
CFD-BM-201-077-N.jpg,BM-201,077,B,M,N,13,25,False,98.74961853027344,Male,99.24234771728516,ANGRY
CFD-BM-208-065-N.jpg,BM-208,065,B,M,N,28,44,False,99.38995361328125,Male,98.08625793457031,CALM
CFD-AM-227-184-N.jpg,AM-227,184,A,M,N,31,47,False,99.44065856933594,Male,99.86703491210938,CALM
CFD-LF-237-190-N.jpg,LF-237,190,L,F,N,22,34,False,99.64012145996094,Female,99.09793853759766,CALM
CFD-AM-218-085-N.jpg,AM-218,085,A,M,N,29,45,False,99.50552368164062,Male,61.9509162902832,CALM
CFD-BM-005-010-A.jpg,BM-005,010,B,M,A,32,48,False,95.7850112915039,Male,99.50125885009766,CONFUSED
CFD-BM-005-016-F.jpg,BM-005,016,B,M,F,15,27,False,97.89640808105469,Male,98.87676239013672,SURPRISED
CFD-BM-005-005-HO.jpg,BM-005,005,B,M,HO,23,37,True,99.98113250732422,Male,99.7266616821289,HAPPY
CFD-BM-005-003-N.jpg,BM-005,003,B,M,N,14,26,False,99.6896743774414,Male,99.42012786865234,CALM
CFD-BM-237-188-N.jpg,BM-237,188,B,M,N,22,34,False,96.24578094482422,Male,98.71688842773438,CALM
CFD-LF-208-127-N.jpg,LF-208,127,L,F,N,22,34,False,93.635009765625,Female,98.11671447753906,DISGUSTED
CFD-LF-230-203-N.jpg,LF-230,203,L,F,N,22,34,False,98.81580352783203,Female,99.63668823242188,CALM
CFD-AM-220-134-N.jpg,AM-220,134,A,M,N,22,34,False,99.17064666748047,Male,94.55967712402344,CALM
CFD-BM-230-232-N.jpg,BM-230,232,B,M,N,29,45,False,99.74535369873047,Male,99.48567199707031,CALM
CFD-BM-002-011-HC.jpg,BM-002,011,B,M,HC,22,34,True,98.98206329345703,Male,99.8281021118164,HAPPY
CFD-BM-002-013-N.jpg,BM-002,013,B,M,N,22,34,False,98.202392578125,Male,99.63629150390625,CALM
CFD-BM-002-002-F.jpg,BM-002,002,B,M,F,22,34,False,81.32073211669922,Male,96.41773223876953,SURPRISED
CFD-BM-002-007-HO.jpg,BM-002,007,B,M,HO,22,34,True,99.95953369140625,Male,99.53803253173828,HAPPY
CFD-BM-002-016-A.jpg,BM-002,016,B,M,A,28,44,False,92.42049407958984,Male,98.76497650146484,ANGRY
CFD-WM-208-068-N.jpg,WM-208,068,W,M,N,21,33,False,91.7314682006836,Male,99.46357727050781,CALM
CFD-WM-237-052-N.jpg,WM-237,052,W,M,N,18,30,False,99.84138488769531,Male,98.02745819091797,CALM
CFD-WM-230-131-N.jpg,WM-230,131,W,M,N,20,32,False,99.53850555419922,Male,91.51809692382812,CALM
CFD-WM-002-017-A.jpg,WM-002,017,W,M,A,26,40,False,94.44221496582031,Male,98.0396957397461,CONFUSED
CFD-WM-002-007-HO.jpg,WM-002,007,W,M,HO,27,43,True,99.79914093017578,Male,98.93994140625,HAPPY
CFD-WM-002-009-N.jpg,WM-002,009,W,M,N,25,39,False,98.97802734375,Male,98.55316925048828,CONFUSED
CFD-WM-002-008-HC.jpg,WM-002,008,W,M,HC,26,42,True,98.493896484375,Male,96.24275207519531,HAPPY
CFD-WM-239-128-N.jpg,WM-239,128,W,M,N,14,26,False,98.75165557861328,Male,98.61470031738281,CALM
CFD-AM-245-111-N.jpg,AM-245,111,A,M,N,21,33,False,99.411865234375,Male,99.0359878540039,CALM
CFD-WM-206-045-N.jpg,WM-206,045,W,M,N,17,29,False,99.7906723022461,Male,72.0800552368164,CALM
CFD-WM-034-027-F.jpg,WM-034,027,W,M,F,20,32,False,88.130615234375,Male,91.82762145996094,FEAR
CFD-WM-034-040-A.jpg,WM-034,040,W,M,A,27,43,False,98.31504821777344,Male,98.4591293334961,CONFUSED
CFD-WM-034-035-HO.jpg,WM-034,035,W,M,HO,28,44,True,99.90648651123047,Male,99.69051361083984,HAPPY
CFD-WM-034-030-N.jpg,WM-034,030,W,M,N,20,32,False,99.69696044921875,Male,99.81578826904297,CALM
CFD-WM-034-032-HC.jpg,WM-034,032,W,M,HC,28,44,True,99.06900024414062,Male,99.92169952392578,HAPPY
CFD-LF-255-088-N.jpg,LF-255,088,L,F,N,22,34,False,99.46595764160156,Female,99.89168548583984,CALM
CFD-BM-252-161-N.jpg,BM-252,161,B,M,N,22,34,False,99.84554290771484,Male,97.47240447998047,CALM
CFD-LF-252-172-N.jpg,LF-252,172,L,F,N,22,34,False,98.91094970703125,Female,97.70323944091797,CALM
CFD-WM-033-006-HC.jpg,WM-033,006,W,M,HC,23,35,True,96.8396987915039,Male,98.33871459960938,HAPPY
CFD-WM-033-007-HO.jpg,WM-033,007,W,M,HO,23,35,True,99.9522933959961,Male,97.4211654663086,HAPPY
CFD-WM-033-053-F.jpg,WM-033,053,W,M,F,23,35,False,83.5640640258789,Female,53.42361831665039,SURPRISED
CFD-WM-033-014-A.jpg,WM-033,014,W,M,A,31,47,False,96.89476776123047,Male,99.73316192626953,SAD
CFD-WM-033-025-N.jpg,WM-033,025,W,M,N,21,33,False,98.9030532836914,Male,95.88216400146484,CALM
CFD-WM-201-063-N.jpg,WM-201,063,W,M,N,31,47,False,98.49132537841797,Male,99.20315551757812,CALM
CFD-AM-242-176-N.jpg,AM-242,176,A,M,N,32,48,False,97.54288482666016,Male,83.77163696289062,CALM
CFD-AM-221-184-N.jpg,AM-221,184,A,M,N,21,33,False,99.49639892578125,Male,95.09700775146484,CALM
CFD-LF-231-260-N.jpg,LF-231,260,L,F,N,22,34,False,99.37704467773438,Female,99.2688217163086,CALM
CFD-BM-003-021-HO.jpg,BM-003,021,B,M,HO,17,29,True,99.93753051757812,Male,98.72206115722656,HAPPY
CFD-BM-003-031-F.jpg,BM-003,031,B,M,F,21,33,False,99.06041717529297,Male,96.65029907226562,FEAR
CFD-BM-003-003-N.jpg,BM-003,003,B,M,N,22,34,False,99.37821197509766,Male,98.15228271484375,SAD
CFD-BM-003-030-A.jpg,BM-003,030,B,M,A,22,34,False,97.46311950683594,Male,99.08831787109375,ANGRY
CFD-BM-231-155-N.jpg,BM-231,155,B,M,N,22,34,False,98.05528259277344,Male,93.58473205566406,CALM
CFD-LF-236-221-N.jpg,LF-236,221,L,F,N,21,33,False,99.88726043701172,Female,97.60733032226562,CALM
CFD-BM-209-088-N.jpg,BM-209,088,B,M,N,32,48,False,95.64022064208984,Male,96.58404541015625,CALM
CFD-AM-226-234-N.jpg,AM-226,234,A,M,N,32,48,False,98.96772003173828,Male,99.38217163085938,CALM
CFD-LF-209-072-N.jpg,LF-209,072,L,F,N,17,29,False,97.88447570800781,Female,97.33201599121094,CALM
CFD-AM-219-101-N.jpg,AM-219,101,A,M,N,25,39,False,99.8308334350586,Male,98.04486846923828,CALM
CFD-BM-236-248-N.jpg,BM-236,248,B,M,N,27,43,False,64.59378051757812,Male,99.61854553222656,CALM
CFD-BM-004-002-N.jpg,BM-004,002,B,M,N,32,48,False,97.74063873291016,Female,78.78646850585938,CALM
CFD-LF-200-058-N.jpg,LF-200,058,L,F,N,24,38,False,99.44821166992188,Female,99.15629577636719,CALM
CFD-AM-210-035-N.jpg,AM-210,035,A,M,N,14,26,False,99.8111801147461,Male,85.95941925048828,CALM
CFD-WM-253-119-N.jpg,WM-253,119,W,M,N,18,30,False,99.564208984375,Male,82.87199401855469,CALM
CFD-BM-200-046-N.jpg,BM-200,046,B,M,N,22,34,False,98.0142593383789,Male,97.98008728027344,CALM
CFD-BM-032-024-N.jpg,BM-032,024,B,M,N,20,32,False,96.4344253540039,Male,99.41572570800781,CALM
CFD-BM-032-015-A.jpg,BM-032,015,B,M,A,19,31,False,93.5249252319336,Male,98.91425323486328,CALM
CFD-BM-032-039-F.jpg,BM-032,039,B,M,F,23,37,False,90.59315490722656,Male,97.74205780029297,SURPRISED
CFD-BM-032-007-HO.jpg,BM-032,007,B,M,HO,27,43,True,99.95349884033203,Male,98.96885681152344,HAPPY
CFD-BM-032-010-HC.jpg,BM-032,010,B,M,HC,33,49,True,98.03208923339844,Male,99.43260955810547,HAPPY
CFD-BM-238-242-N.jpg,BM-238,242,B,M,N,22,34,False,98.03357696533203,Male,99.34275817871094,CALM
CFD-WM-254-152-N.jpg,WM-254,152,W,M,N,23,35,False,99.45822143554688,Male,99.93009948730469,CALM
CFD-AM-217-085-N.jpg,AM-217,085,A,M,N,32,48,False,99.49980926513672,Male,99.83954620361328,CALM
CFD-LF-207-198-N.jpg,LF-207,198,L,F,N,17,29,False,98.79217529296875,Female,99.4319076538086,CALM
CFD-AM-228-214-N.jpg,AM-228,214,A,M,N,22,34,False,99.93043518066406,Female,63.49960708618164,CALM
CFD-BM-207-024-N.jpg,BM-207,024,B,M,N,21,33,False,97.9501953125,Male,91.9072494506836,CALM
CFD-LF-238-154-N.jpg,LF-238,154,L,F,N,32,48,False,98.39445495605469,Female,98.58223724365234,CALM
CFD-BM-253-004-N.jpg,BM-253,004,B,M,N,22,34,False,99.2515869140625,Male,92.57577514648438,CALM
CFD-WM-200-034-N.jpg,WM-200,034,W,M,N,13,25,False,99.81021881103516,Male,87.81143188476562,CALM
CFD-WM-032-004-HO.jpg,WM-032,004,W,M,HO,22,34,True,99.723876953125,Male,99.75279235839844,HAPPY
CFD-WM-032-021-F.jpg,WM-032,021,W,M,F,20,32,False,94.93648529052734,Male,96.62853240966797,SURPRISED
CFD-WM-032-014-A.jpg,WM-032,014,W,M,A,22,34,False,98.34119415283203,Male,99.94258117675781,CONFUSED
CFD-WM-032-001-N.jpg,WM-032,001,W,M,N,22,34,False,94.21522521972656,Male,99.85346221923828,CALM
CFD-WM-032-008-HC.jpg,WM-032,008,W,M,HC,22,34,True,98.33320617675781,Male,99.94015502929688,HAPPY
CFD-AM-243-212-N.jpg,AM-243,212,A,M,N,20,32,False,99.42121887207031,Male,78.45399475097656,CALM
CFD-LF-253-003-N.jpg,LF-253,003,L,F,N,22,34,False,99.15699005126953,Female,99.55435180664062,CALM
CFD-WM-238-020-N.jpg,WM-238,020,W,M,N,22,34,False,99.87757873535156,Male,92.34862518310547,CALM
CFD-LF-254-125-N.jpg,LF-254,125,L,F,N,16,28,False,99.06290435791016,Female,97.83212280273438,SAD
CFD-AM-244-222-N.jpg,AM-244,222,A,M,N,22,34,False,99.64641571044922,Male,57.05549621582031,CALM
CFD-WM-035-018-A.jpg,WM-035,018,W,M,A,18,30,False,98.68571472167969,Male,99.13643646240234,ANGRY
CFD-WM-035-032-N.jpg,WM-035,032,W,M,N,20,32,False,99.74542999267578,Male,97.66233825683594,CALM
CFD-WM-035-033-HO.jpg,WM-035,033,W,M,HO,23,35,True,99.78919982910156,Male,98.83309936523438,HAPPY
CFD-WM-035-036-HC.jpg,WM-035,036,W,M,HC,23,37,True,97.31616973876953,Male,99.58916473388672,HAPPY
CFD-WM-035-028-F.jpg,WM-035,028,W,M,F,22,34,False,96.04816436767578,Male,82.41918182373047,FEAR
CFD-WM-207-048-N.jpg,WM-207,048,W,M,N,22,34,False,98.03748321533203,Male,99.75543975830078,CALM
CFD-WM-003-003-HO.jpg,WM-003,003,W,M,HO,16,28,True,99.78937530517578,Male,99.86995697021484,HAPPY
CFD-WM-003-006-HC.jpg,WM-003,006,W,M,HC,16,28,True,53.7829475402832,Male,99.9430160522461,HAPPY
CFD-WM-003-002-N.jpg,WM-003,002,W,M,N,12,22,False,99.71100616455078,Male,99.7401351928711,CALM
CFD-WM-003-008-A.jpg,WM-003,008,W,M,A,17,29,False,99.4486312866211,Male,99.8963623046875,CALM
CFD-WM-231-112-N.jpg,WM-231,112,W,M,N,12,22,False,99.70732116699219,Male,68.78792572021484,CALM
CFD-WM-209-038-N.jpg,WM-209,038,W,M,N,17,29,False,99.43734741210938,Male,97.3904037475586,CALM
CFD-WM-236-072-N.jpg,WM-236,072,W,M,N,15,27,False,99.7226333618164,Male,95.33248901367188,CALM
CFD-WM-004-011-A.jpg,WM-004,011,W,M,A,24,38,False,92.03536224365234,Male,91.12606048583984,ANGRY
CFD-WM-004-005-HC.jpg,WM-004,005,W,M,HC,22,34,True,94.68413543701172,Male,99.63497161865234,HAPPY
CFD-WM-004-010-N.jpg,WM-004,010,W,M,N,22,34,False,99.84276580810547,Male,96.84580993652344,CALM
CFD-WM-004-006-HO.jpg,WM-004,006,W,M,HO,22,34,True,99.9045181274414,Male,96.72698974609375,HAPPY
CFD-WM-004-002-F.jpg,WM-004,002,W,M,F,29,45,False,92.92819213867188,Male,95.0551986694336,SURPRISED
CFD-BM-221-198-N.jpg,BM-221,198,B,M,N,20,32,False,98.65738677978516,Male,97.71977996826172,CALM
CFD-BM-013-004-HO.jpg,BM-013,004,B,M,HO,23,37,True,99.94300079345703,Male,99.29861450195312,HAPPY
CFD-BM-013-002-N.jpg,BM-013,002,B,M,N,20,32,False,98.14131164550781,Male,98.146728515625,CALM
CFD-BM-013-016-A.jpg,BM-013,016,B,M,A,26,42,False,93.63920593261719,Male,96.39354705810547,CONFUSED
CFD-BM-013-019-F.jpg,BM-013,019,B,M,F,19,31,False,98.24083709716797,Male,99.34305572509766,SURPRISED
CFD-BM-013-014-HC.jpg,BM-013,014,B,M,HC,29,45,True,98.7134017944336,Male,99.86090087890625,HAPPY
CFD-LF-221-002-N.jpg,LF-221,002,L,F,N,19,31,False,99.44991302490234,Female,98.55986022949219,CALM
CFD-WM-040-022-N.jpg,WM-040,022,W,M,N,21,33,False,99.7374496459961,Male,99.86554718017578,CALM
CFD-WM-040-033-F.jpg,WM-040,033,W,M,F,26,42,False,93.45030212402344,Male,90.52471923828125,SURPRISED
CFD-WM-040-023-HO.jpg,WM-040,023,W,M,HO,22,34,True,99.9727554321289,Male,99.8062515258789,HAPPY
CFD-WM-040-007-A.jpg,WM-040,007,W,M,A,21,33,False,99.4681167602539,Male,99.26982879638672,ANGRY
CFD-WM-040-025-HC.jpg,WM-040,025,W,M,HC,22,34,True,97.23125457763672,Male,99.95677185058594,HAPPY
CFD-AM-231-136-N.jpg,AM-231,136,A,M,N,22,34,False,96.9753189086914,Male,99.64592742919922,CALM
CFD-BM-226-276-N.jpg,BM-226,276,B,M,N,22,34,False,98.25116729736328,Male,85.36433410644531,SAD
CFD-AM-209-048-N.jpg,AM-209,048,A,M,N,13,23,False,99.76376342773438,Male,98.93190002441406,CALM
CFD-LF-219-223-N.jpg,LF-219,223,L,F,N,22,34,False,99.43573760986328,Female,97.79246520996094,CALM
CFD-AM-236-090-N.jpg,AM-236,090,A,M,N,26,42,False,99.61908721923828,Male,87.89049530029297,CALM
CFD-BM-219-141-N.jpg,BM-219,141,B,M,N,22,34,False,99.57642364501953,Male,92.35476684570312,CALM
CFD-LF-226-174-N.jpg,LF-226,174,L,F,N,22,34,False,99.39959716796875,Female,99.70516204833984,ANGRY
CFD-BM-022-004-HC.jpg,BM-022,004,B,M,HC,31,47,True,96.90872192382812,Male,99.88028717041016,HAPPY
CFD-BM-022-027-HO.jpg,BM-022,027,B,M,HO,23,35,True,99.9247817993164,Male,99.48968505859375,HAPPY
CFD-BM-022-022-N.jpg,BM-022,022,B,M,N,27,43,False,99.02450561523438,Male,99.63184356689453,CALM
CFD-BM-022-030-A.jpg,BM-022,030,B,M,A,34,50,False,97.25432586669922,Male,99.03242492675781,ANGRY
CFD-BM-022-014-F.jpg,BM-022,014,B,M,F,22,34,False,93.68760681152344,Male,99.63375854492188,FEAR
CFD-BM-210-148-N.jpg,BM-210,148,B,M,N,22,34,False,97.75318908691406,Male,98.4180908203125,CALM
CFD-WM-243-107-N.jpg,WM-243,107,W,M,N,22,34,False,98.72015380859375,Male,93.52873229980469,CALM
CFD-LF-210-220-N.jpg,LF-210,220,L,F,N,20,32,False,96.14976501464844,Female,99.36271667480469,SAD
CFD-LF-228-125-N.jpg,LF-228,125,L,F,N,14,26,False,99.3861083984375,Female,98.97586059570312,CALM
CFD-BM-217-082-N.jpg,BM-217,082,B,M,N,15,27,False,95.4384765625,Male,94.05946350097656,CALM
CFD-BM-025-045-A.jpg,BM-025,045,B,M,A,39,57,False,97.79244995117188,Male,98.14191436767578,ANGRY
CFD-BM-025-035-N.jpg,BM-025,035,B,M,N,22,34,False,99.44398498535156,Male,99.62957000732422,CALM
CFD-BM-025-040-HO.jpg,BM-025,040,B,M,HO,23,37,True,99.97276306152344,Male,99.84587860107422,HAPPY
CFD-BM-025-004-HC.jpg,BM-025,004,B,M,HC,47,65,True,89.76200866699219,Male,99.89228057861328,HAPPY
CFD-BM-025-051-F.jpg,BM-025,051,B,M,F,22,34,False,76.79674530029297,Male,99.90006256103516,CALM
CFD-AM-238-269-N.jpg,AM-238,269,A,M,N,25,39,False,99.2598648071289,Male,97.33810424804688,CALM
CFD-LF-217-082-N.jpg,LF-217,082,L,F,N,22,34,False,98.9249496459961,Female,99.29768371582031,CALM
CFD-AM-207-108-N.jpg,AM-207,108,A,M,N,22,34,False,98.2992935180664,Male,99.66085052490234,CALM
CFD-WM-244-003-N.jpg,WM-244,003,W,M,N,23,37,False,98.73851776123047,Male,99.67144775390625,CALM
CFD-BM-228-145-N.jpg,BM-228,145,B,M,N,32,48,False,95.0326919555664,Male,94.18433380126953,CALM
CFD-LF-243-175-N.jpg,LF-243,175,L,F,N,23,35,False,97.80097198486328,Female,99.1545181274414,CALM
CFD-AM-253-161-N.jpg,AM-253,161,A,M,N,22,34,False,99.87903594970703,Male,74.08235931396484,CALM
CFD-WM-022-012-F.jpg,WM-022,012,W,M,F,22,34,False,97.73563385009766,Male,53.82621765136719,SURPRISED
CFD-WM-022-001-N.jpg,WM-022,001,W,M,N,30,46,False,99.32530212402344,Male,95.56572723388672,CALM
CFD-WM-022-008-A.jpg,WM-022,008,W,M,A,25,39,False,92.55441284179688,Male,99.26288604736328,ANGRY
CFD-WM-022-005-HO.jpg,WM-022,005,W,M,HO,22,34,True,99.91216278076172,Male,99.87260437011719,HAPPY
CFD-WM-022-003-HC.jpg,WM-022,003,W,M,HC,24,38,True,97.0320053100586,Male,99.9026870727539,HAPPY
CFD-WM-210-057-N.jpg,WM-210,057,W,M,N,12,22,False,99.43634033203125,Male,99.60662841796875,CALM
CFD-BM-243-218-N.jpg,BM-243,218,B,M,N,26,42,False,98.97239685058594,Male,99.82853698730469,CALM
CFD-WM-217-070-N.jpg,WM-217,070,W,M,N,17,29,False,99.7802963256836,Male,98.35895538330078,CALM
CFD-WM-025-008-A.jpg,WM-025,008,W,M,A,24,38,False,94.89447784423828,Male,82.74312591552734,ANGRY
CFD-WM-025-019-HO.jpg,WM-025,019,W,M,HO,28,44,True,99.67265319824219,Male,91.54478454589844,HAPPY
CFD-WM-025-002-N.jpg,WM-025,002,W,M,N,18,30,False,99.75418090820312,Male,97.53031158447266,CALM
CFD-WM-025-018-HC.jpg,WM-025,018,W,M,HC,26,42,True,98.07685852050781,Male,99.44255828857422,HAPPY
CFD-WM-025-022-F.jpg,WM-025,022,W,M,F,26,40,False,84.06439208984375,Male,82.69603729248047,FEAR
CFD-LF-244-096-N.jpg,LF-244,096,L,F,N,22,34,False,97.34855651855469,Female,99.51822662353516,CALM
CFD-BM-244-197-N.jpg,BM-244,197,B,M,N,35,51,False,94.82772064208984,Male,99.89716339111328,CALM
CFD-WM-228-065-N.jpg,WM-228,065,W,M,N,16,28,False,99.5008544921875,Male,94.61975860595703,CALM
CFD-WM-221-091-N.jpg,WM-221,091,W,M,N,31,47,False,99.30814361572266,Male,99.54734802246094,CALM
CFD-WM-013-006-HO.jpg,WM-013,006,W,M,HO,31,47,True,99.95679473876953,Male,96.1668701171875,HAPPY
CFD-WM-013-019-F.jpg,WM-013,019,W,M,F,32,48,False,54.98002624511719,Male,66.91741180419922,DISGUSTED
CFD-WM-013-001-N.jpg,WM-013,001,W,M,N,27,43,False,99.92073059082031,Male,83.47644805908203,CALM
CFD-WM-013-008-HC.jpg,WM-013,008,W,M,HC,29,45,False,79.1484146118164,Male,96.78070831298828,CALM
CFD-WM-013-015-A.jpg,WM-013,015,W,M,A,27,43,False,99.59099578857422,Male,99.66171264648438,CALM
CFD-BM-040-032-HC.jpg,BM-040,032,B,M,HC,22,34,True,71.82457733154297,Male,99.81697082519531,CALM
CFD-BM-040-002-N.jpg,BM-040,002,B,M,N,22,34,False,99.19992065429688,Male,99.91500091552734,CALM
CFD-BM-040-030-HO.jpg,BM-040,030,B,M,HO,22,34,True,99.78325653076172,Male,99.51045227050781,HAPPY
CFD-BM-040-013-A.jpg,BM-040,013,B,M,A,23,37,False,97.46527099609375,Male,99.82318115234375,CONFUSED
CFD-WM-014-024-F.jpg,WM-014,024,W,M,F,32,48,False,87.08702087402344,Male,94.38275909423828,SURPRISED
CFD-WM-014-004-HO.jpg,WM-014,004,W,M,HO,32,48,True,99.94019317626953,Male,98.94031524658203,HAPPY
CFD-WM-014-002-N.jpg,WM-014,002,W,M,N,32,48,False,97.7388687133789,Male,99.61729431152344,CALM
CFD-WM-014-008-HC.jpg,WM-014,008,W,M,HC,32,48,True,95.57111358642578,Male,99.73894500732422,HAPPY
CFD-WM-014-013-A.jpg,WM-014,013,W,M,A,23,35,False,98.98299407958984,Male,99.79120635986328,CALM
CFD-WM-219-008-N.jpg,WM-219,008,W,M,N,13,25,False,99.82039642333984,Male,96.67999267578125,CALM
CFD-BM-024-018-A.jpg,BM-024,018,B,M,A,18,30,False,97.57492065429688,Male,96.63746643066406,ANGRY
CFD-BM-024-113-HC.jpg,BM-024,113,B,M,HC,22,34,True,72.76541900634766,Male,95.65904998779297,HAPPY
CFD-BM-024-104-F.jpg,BM-024,104,B,M,F,20,32,False,96.69510650634766,Male,73.46003723144531,SURPRISED
CFD-BM-024-061-HO.jpg,BM-024,061,B,M,HO,20,32,True,99.32459259033203,Male,91.17485809326172,HAPPY
CFD-BM-024-001-N.jpg,BM-024,001,B,M,N,22,34,False,99.57515716552734,Male,92.42813873291016,CALM
CFD-BM-216-088-N.jpg,BM-216,088,B,M,N,32,48,False,99.03291320800781,Male,80.21560668945312,CALM
CFD-AM-239-147-N.jpg,AM-239,147,A,M,N,28,44,False,99.20037078857422,Male,99.7008285522461,CALM
CFD-LF-229-164-N.jpg,LF-229,164,L,F,N,19,31,False,99.74273681640625,Female,99.52571105957031,CALM
CFD-AM-206-086-N.jpg,AM-206,086,A,M,N,19,31,False,98.27091979980469,Male,83.97578430175781,CALM
