File Name,Target ID,Image ID,Race,Gender,Expression,Clarifai Race,Race Confidence,Clarifai Gender,Gender Confidence,Clarifai Age,Age Confidence
CFD-BM-202-063-N.jpg,BM-202,63,B,M,N,black or african american,0.99991262,masculine,0.999702811,36,0.551272631
CFD-BM-037-033-N.jpg,BM-037,33,B,M,N,black or african american,0.990358591,masculine,0.998407722,36,0.57964313
CFD-WM-009-006-HC.jpg,WM-009,6,W,M,HC,"hispanic, latino, or spanish origin",0.603779554,masculine,0.99992907,36,0.476713538
CFD-WM-009-014-F.jpg,WM-009,14,W,M,F,"hispanic, latino, or spanish origin",0.81267345,masculine,0.999857664,36,0.465022475
CFD-WM-009-004-HO.jpg,WM-009,4,W,M,HO,"hispanic, latino, or spanish origin",0.642160177,masculine,0.999937773,36,0.471605897
CFD-WM-036-018-A.jpg,WM-036,18,W,M,A,white,0.902860045,masculine,0.987366498,36,0.499951661
CFD-WM-031-004-HO.jpg,WM-031,4,W,M,HO,white,0.753172755,masculine,0.995287657,36,0.461126029
CFD-WM-203-023-N.jpg,WM-203,23,W,M,N,white,0.970579028,masculine,0.999660492,36,0.516682565
CFD-WM-038-007-HC.jpg,WM-038,7,W,M,HC,white,0.982248187,masculine,0.989828348,36,0.560685873
CFD-WM-232-070-N.jpg,WM-232,70,W,M,N,white,0.960964382,masculine,0.99984467,36,0.565863132
CFD-WM-257-161-N.jpg,WM-257,161,W,M,N,white,0.637429595,masculine,0.996240795,36,0.602615118
CFD-AM-214-168-N.jpg,AM-214,168,A,M,N,asian,0.992559552,masculine,0.99949044,36,0.674034238
CFD-BM-036-045-F.jpg,BM-036,45,B,M,F,black or african american,0.995237947,masculine,0.996790409,36,0.48418051
CFD-BM-031-030-A.jpg,BM-031,30,B,M,A,asian,0.943171501,masculine,0.999036908,36,0.441894054
CFD-BM-031-003-N.jpg,BM-031,3,B,M,N,asian,0.529446423,masculine,0.992313862,36,0.569352269
CFD-WM-010-016-A.jpg,WM-010,16,W,M,A,white,0.976854563,masculine,0.997102737,37,0.641012192
CFD-BM-223-171-N.jpg,BM-223,171,B,M,N,black or african american,0.999958396,masculine,0.999020457,37,0.644048214
CFD-BM-011-019-HC.jpg,BM-011,19,B,M,HC,black or african american,0.999511123,masculine,0.999777675,37,0.680703878
CFD-BM-011-013-F.jpg,BM-011,13,B,M,F,black or african american,0.999653101,masculine,0.994068027,37,0.54901576
CFD-BM-011-017-HO.jpg,BM-011,17,B,M,HO,black or african american,0.999790668,masculine,0.99977684,37,0.609752417
CFD-BM-016-040-HO.jpg,BM-016,40,B,M,HO,asian,0.89195776,masculine,0.999377787,37,0.766457319
CFD-BF-007-024-F.jpg,BF-007,24,B,F,F,black or african american,0.963596404,masculine,0.889858186,37,0.408725113
CFD-AF-225-141-N.jpg,AF-225,141,A,F,N,asian,0.999727011,masculine,0.989741206,37,0.416219741
CFD-AF-249-092-N.jpg,AF-249,92,A,F,N,asian,0.999547243,feminine,0.998837411,37,0.726816058
CFD-WF-038-021-N.jpg,WF-038,21,W,F,N,white,0.997465014,feminine,0.950456738,37,0.693311095
CFD-BF-006-008-HC.jpg,BF-006,8,B,F,HC,black or african american,0.996818006,feminine,0.725770116,37,0.494294465
CFD-BF-006-018-F.jpg,BF-006,18,B,F,F,black or african american,0.999244213,masculine,0.636281013,37,0.533955097
CFD-BF-006-012-A.jpg,BF-006,12,B,F,A,black or african american,0.998915136,feminine,0.624790549,37,0.370507479
CFD-LM-234-176-N.jpg,LM-234,176,L,M,N,"hispanic, latino, or spanish origin",0.81325078,masculine,0.999967098,37,0.68654263
CFD-BF-030-007-HO.jpg,BF-030,7,B,F,HO,black or african american,0.999996066,feminine,0.988563418,37,0.602682352
CFD-BF-048-013-F.jpg,BF-048,13,B,F,F,black or african american,0.999686301,masculine,0.921657085,37,0.650133193
CFD-WF-015-014-A.jpg,WF-015,14,W,F,A,white,0.438946187,feminine,0.974474788,37,0.543041587
CFD-WF-015-006-N.jpg,WF-015,6,W,F,N,white,0.529910624,feminine,0.952020407,37,0.483515978
CFD-LM-227-103-N.jpg,LM-227,103,L,M,N,"hispanic, latino, or spanish origin",0.804233432,masculine,0.995928407,37,0.756392419
CFD-BF-023-014-F.jpg,BF-023,14,B,F,F,black or african american,0.962772489,feminine,0.922724783,37,0.367634684
CFD-BF-023-003-HO.jpg,BF-023,3,B,F,HO,black or african american,0.998543859,feminine,0.990383983,37,0.55583328
CFD-AF-206-079-N.jpg,AF-206,79,A,F,N,asian,0.999971807,masculine,0.665740311,37,0.861345887
CFD-LM-229-187-N.jpg,LM-229,187,L,M,N,"hispanic, latino, or spanish origin",0.96316123,masculine,0.99818337,37,0.5698874
CFD-WF-226-095-N.jpg,WF-226,95,W,F,N,white,0.920430601,masculine,0.95319277,37,0.839514971
CFD-WF-217-085-N.jpg,WF-217,85,W,F,N,white,0.959524691,masculine,0.884794593,37,0.626259506
CFD-LM-217-162-N.jpg,LM-217,162,L,M,N,"hispanic, latino, or spanish origin",0.449302852,masculine,0.999977469,37,0.584633112
CFD-AF-207-023-N.jpg,AF-207,23,A,F,N,black or african american,0.407306194,feminine,0.951988637,37,0.677825511
CFD-WF-243-148-N.jpg,WF-243,148,W,F,N,white,0.971946776,feminine,0.987007737,37,0.713759542
CFD-BF-013-005-HC.jpg,BF-013,5,B,F,HC,black or african american,0.935544312,feminine,0.995247245,37,0.672314346
CFD-AM-216-114-N.jpg,AM-216,114,A,M,N,"hispanic, latino, or spanish origin",0.288441271,masculine,0.998888254,37,0.598248482
CFD-LF-208-127-N.jpg,LF-208,127,L,F,N,"hispanic, latino, or spanish origin",0.891301572,feminine,0.966677785,37,0.682278037
CFD-BM-002-013-N.jpg,BM-002,13,B,M,N,black or african american,0.999993861,masculine,0.99987787,37,0.757914722
CFD-LF-255-088-N.jpg,LF-255,88,L,F,N,"hispanic, latino, or spanish origin",0.507638097,feminine,0.999614835,37,0.729911208
CFD-WM-033-025-N.jpg,WM-033,25,W,M,N,white,0.632313013,masculine,0.999968767,37,0.62915206
CFD-BM-200-046-N.jpg,BM-200,46,B,M,N,black or african american,0.999948919,masculine,0.999974966,37,0.648837566
CFD-LF-254-125-N.jpg,LF-254,125,L,F,N,"hispanic, latino, or spanish origin",0.764724135,feminine,0.883987784,37,0.615414381
CFD-BM-013-016-A.jpg,BM-013,16,B,M,A,black or african american,0.985725939,masculine,0.996893883,37,0.474168897
CFD-AM-207-108-N.jpg,AM-207,108,A,M,N,asian,0.985520124,masculine,0.999990582,37,0.535884261
CFD-WM-025-022-F.jpg,WM-025,22,W,M,F,white,0.998414993,masculine,0.989967465,37,0.461949944
CFD-BM-024-001-N.jpg,BM-024,1,B,M,N,black or african american,0.676656127,masculine,0.969926357,37,0.479805619
CFD-LF-218-072-N.jpg,LF-218,72,L,F,N,asian,0.356749028,masculine,0.943505168,37,0.626497626
CFD-WM-216-061-N.jpg,WM-216,61,W,M,N,white,0.980441689,masculine,0.998612761,37,0.810438395
CFD-BF-051-029-F.jpg,BF-051,29,B,F,F,black or african american,0.997968137,masculine,0.985356092,37,0.691375375
CFD-AF-220-107-N.jpg,AF-220,107,A,F,N,asian,0.952314496,feminine,0.949918866,37,0.722684383
CFD-BF-033-028-N.jpg,BF-033,28,B,F,N,black or african american,0.997730792,masculine,0.884281754,37,0.662980437
CFD-BF-029-049-F.jpg,BF-029,49,B,F,F,black or african american,0.999984026,masculine,0.955868006,37,0.495228499
CFD-BF-011-011-A.jpg,BF-011,11,B,F,A,black or african american,0.999221087,feminine,0.892095208,37,0.54786849
CFD-BF-011-002-N.jpg,BF-011,2,B,F,N,black or african american,0.999303877,feminine,0.920146704,37,0.555681884
CFD-WF-020-007-HC.jpg,WF-020,7,W,F,HC,white,0.95801115,feminine,0.993235588,37,0.512460649
CFD-BF-045-051-F.jpg,BF-045,51,B,F,F,"hispanic, latino, or spanish origin",0.696564317,masculine,0.937761366,37,0.413358152
CFD-BF-028-021-A.jpg,BF-028,21,B,F,A,black or african american,0.999009371,feminine,0.986404538,37,0.694994986
CFD-BF-043-003-N.jpg,BF-043,3,B,F,N,black or african american,0.999904573,feminine,0.891751647,37,0.509837627
CFD-WM-233-106-N.jpg,WM-233,106,W,M,N,asian,0.599056482,masculine,0.996767521,37,0.590938985
CFD-BM-030-041-A.jpg,BM-030,41,B,M,A,black or african american,0.999568105,masculine,0.999971509,37,0.596232295
CFD-BM-030-003-N.jpg,BM-030,3,B,M,N,black or african american,0.942732811,masculine,0.999801397,37,0.502958
CFD-WM-009-009-A.jpg,WM-009,9,W,M,A,"hispanic, latino, or spanish origin",0.526829362,masculine,0.999382377,37,0.631492794
CFD-WM-031-032-F.jpg,WM-031,32,W,M,F,white,0.827342927,masculine,0.972175479,37,0.542654872
CFD-AM-240-191-N.jpg,AM-240,191,A,M,N,asian,0.999992847,masculine,0.999971986,37,0.587383747
CFD-AM-249-163-N.jpg,AM-249,163,A,M,N,asian,0.992424488,masculine,0.985359192,37,0.687985361
CFD-LF-232-199-N.jpg,LF-232,199,L,F,N,asian,0.723946095,feminine,0.876448035,37,0.477494657
CFD-BM-031-009-HC.jpg,BM-031,9,B,M,HC,asian,0.818542719,masculine,0.945720434,37,0.395139098
CFD-BM-043-072-HC.jpg,BM-043,72,B,M,HC,black or african american,0.991771519,masculine,0.99462086,38,0.584875345
CFD-LF-222-147-N.jpg,LF-222,147,L,F,N,asian,0.622065008,feminine,0.958689332,38,0.724865377
CFD-BM-026-017-A.jpg,BM-026,17,B,M,A,black or african american,0.998739302,masculine,0.999919653,38,0.58919704
CFD-BM-214-075-N.jpg,BM-214,75,B,M,N,black or african american,0.997416496,masculine,0.99895072,38,0.763954163
CFD-WF-031-027-N.jpg,WF-031,27,W,F,N,white,0.977965593,feminine,0.882547915,38,0.518957376
CFD-BF-006-006-HO.jpg,BF-006,6,B,F,HO,black or african american,0.990685165,feminine,0.690859199,38,0.481587917
CFD-WF-024-006-HO.jpg,WF-024,6,W,F,HO,white,0.975565016,feminine,0.859034061,38,0.632698417
CFD-BF-013-003-HO.jpg,BF-013,3,B,F,HO,black or african american,0.994590342,feminine,0.992736816,38,0.656480074
CFD-BM-002-002-F.jpg,BM-002,2,B,M,F,black or african american,0.999810696,masculine,0.999637008,38,0.607518137
CFD-LF-253-003-N.jpg,LF-253,3,L,F,N,asian,0.500847578,feminine,0.922116041,38,0.703513324
CFD-WF-231-099-N.jpg,WF-231,99,W,F,N,white,0.998232603,feminine,0.96277535,38,0.790181398
CFD-WF-002-033-A.jpg,WF-002,33,W,F,A,white,0.999084592,masculine,0.68420577,38,0.487283766
CFD-WF-005-010-N.jpg,WF-005,10,W,F,N,white,0.950923562,masculine,0.904644847,38,0.717485547
CFD-LM-239-075-N.jpg,LM-239,75,L,M,N,"hispanic, latino, or spanish origin",0.975726604,masculine,0.999849439,38,0.662890315
CFD-AF-233-190-N.jpg,AF-233,190,A,F,N,asian,0.227086946,feminine,0.974522829,38,0.654280782
CFD-WF-224-099-N.jpg,WF-224,99,W,F,N,white,0.887847424,feminine,0.56989944,38,0.763884842
CFD-AF-204-067-N.jpg,AF-204,67,A,F,N,asian,0.999699354,feminine,0.919285297,38,0.703312635
CFD-WM-006-022-A.jpg,WM-006,22,W,M,A,"hispanic, latino, or spanish origin",0.504328549,masculine,0.938373625,38,0.645645738
CFD-BM-037-041-A.jpg,BM-037,41,B,M,A,black or african american,0.996691585,masculine,0.989628911,38,0.58994019
CFD-WM-026-006-HO.jpg,WM-026,6,W,M,HO,white,0.993373156,masculine,0.97951901,39,0.407927036
CFD-LF-247-051-N.jpg,LF-247,51,L,F,N,"hispanic, latino, or spanish origin",0.504348814,feminine,0.628055811,39,0.801350236
CFD-BM-247-240-N.jpg,BM-247,240,B,M,N,black or african american,0.999036252,masculine,0.999144197,39,0.516557992
CFD-WM-019-013-A.jpg,WM-019,13,W,M,A,asian,0.528280735,masculine,0.976613045,39,0.451549172
CFD-WM-213-076-N.jpg,WM-213,76,W,M,N,white,0.964430928,masculine,0.999741971,39,0.677197218
CFD-LF-249-132-N.jpg,LF-249,132,L,F,N,"hispanic, latino, or spanish origin",0.681001902,feminine,0.98712039,39,0.661759377
CFD-WM-010-007-HC.jpg,WM-010,7,W,M,HC,white,0.992459655,masculine,0.99969995,39,0.609336674
CFD-BM-043-014-A.jpg,BM-043,14,B,M,A,black or african american,0.993694305,masculine,0.999234557,39,0.547597885
CFD-BM-043-071-N.jpg,BM-043,71,B,M,N,black or african american,0.99703306,masculine,0.996228337,39,0.56813705
CFD-BM-043-076-HO.jpg,BM-043,76,B,M,HO,black or african american,0.992328048,masculine,0.998313665,39,0.601065755
CFD-BM-017-064-F.jpg,BM-017,64,B,M,F,black or african american,0.919718862,masculine,0.777159452,39,0.38582021
CFD-BM-017-021-N.jpg,BM-017,21,B,M,N,black or african american,0.991325796,masculine,0.695652783,39,0.473513544
CFD-AM-235-241-N.jpg,AM-235,241,A,M,N,asian,0.536281288,masculine,0.999565244,39,0.735402584
CFD-BM-028-012-A.jpg,BM-028,12,B,M,A,black or african american,0.993547678,masculine,0.786595523,39,0.582613707
CFD-BM-028-031-HC.jpg,BM-028,31,B,M,HC,black or african american,0.994099021,masculine,0.959229529,39,0.699626207
CFD-BM-028-050-F.jpg,BM-028,50,B,M,F,black or african american,0.97532773,masculine,0.759949982,39,0.650570631
CFD-BM-028-002-N.jpg,BM-028,2,B,M,N,black or african american,0.999488115,masculine,0.843673706,39,0.776543379
CFD-BM-028-028-HO.jpg,BM-028,28,B,M,HO,black or african american,0.998175263,masculine,0.974722385,39,0.762522399
CFD-BM-010-015-F.jpg,BM-010,15,B,M,F,black or african american,0.995518267,masculine,0.838700294,39,0.515968263
CFD-AM-232-251-N.jpg,AM-232,251,A,M,N,asian,0.93868959,masculine,0.998672962,39,0.769944727
CFD-BM-026-006-HC.jpg,BM-026,6,B,M,HC,black or african american,0.987725079,masculine,0.977657914,39,0.422836959
CFD-BM-019-049-F.jpg,BM-019,49,B,M,F,black or african american,0.999906778,masculine,0.989645004,39,0.402073711
CFD-BM-021-022-HO.jpg,BM-021,22,B,M,HO,black or african american,0.999972761,masculine,0.997325063,39,0.650514603
CFD-BM-021-026-A.jpg,BM-021,26,B,M,A,black or african american,0.99869442,masculine,0.99508822,39,0.723714948
CFD-WM-240-125-N.jpg,WM-240,125,W,M,N,white,0.902196705,masculine,0.97868824,39,0.652040362
CFD-LF-213-079-N.jpg,LF-213,79,L,F,N,"hispanic, latino, or spanish origin",0.954004824,feminine,0.788861036,39,0.51209259
CFD-WM-011-011-A.jpg,WM-011,11,W,M,A,white,0.739404261,masculine,0.995973349,39,0.615559399
CFD-WM-011-002-N.jpg,WM-011,2,W,M,N,white,0.928595066,masculine,0.999933004,39,0.588501096
CFD-WM-011-003-HO.jpg,WM-011,3,W,M,HO,white,0.989427686,masculine,0.999960065,39,0.614574492
CFD-WM-011-019-F.jpg,WM-011,19,W,M,F,white,0.928041577,masculine,0.999776423,39,0.607197583
CFD-WM-016-008-A.jpg,WM-016,8,W,M,A,white,0.943197012,masculine,0.991427541,39,0.769910157
CFD-WM-016-002-HO.jpg,WM-016,2,W,M,HO,white,0.997666001,masculine,0.981092393,39,0.534937382
CFD-WM-016-001-N.jpg,WM-016,1,W,M,N,white,0.933772564,masculine,0.995044589,39,0.709718108
CFD-WM-016-005-HC.jpg,WM-016,5,W,M,HC,white,0.99423337,masculine,0.99409163,39,0.660592914
CFD-BM-045-061-A.jpg,BM-045,61,B,M,A,black or african american,0.999857008,masculine,0.999686003,39,0.402402222
CFD-BM-045-045-F.jpg,BM-045,45,B,M,F,black or african american,0.999987066,masculine,0.970093846,39,0.451093793
CFD-WM-029-023-N.jpg,WM-029,23,W,M,N,white,0.908696711,masculine,0.995065212,39,0.755930662
CFD-WM-029-014-A.jpg,WM-029,14,W,M,A,white,0.462255955,masculine,0.965366364,39,0.779821277
CFD-WM-029-029-HO.jpg,WM-029,29,W,M,HO,white,0.688786924,masculine,0.945379496,39,0.577023745
CFD-LF-248-160-N.jpg,LF-248,160,L,F,N,"hispanic, latino, or spanish origin",0.641806185,feminine,0.597298861,39,0.742450953
CFD-WM-212-097-N.jpg,WM-212,97,W,M,N,white,0.980400145,masculine,0.999939084,39,0.691236615
CFD-BM-241-235-N.jpg,BM-241,235,B,M,N,black or african american,0.990144372,masculine,0.999970436,39,0.5946998
CFD-LF-246-129-N.jpg,LF-246,129,L,F,N,"hispanic, latino, or spanish origin",0.828943968,feminine,0.979608476,39,0.792600989
CFD-BM-246-192-N.jpg,BM-246,192,B,M,N,black or african american,0.999993086,masculine,0.998097777,39,0.606462598
CFD-WM-018-005-HC.jpg,WM-018,5,W,M,HC,white,0.928036094,masculine,0.99584043,39,0.715351701
CFD-WM-018-002-N.jpg,WM-018,2,W,M,N,white,0.887556195,masculine,0.998847365,39,0.70947969
CFD-WM-241-072-N.jpg,WM-241,72,W,M,N,white,0.984431863,masculine,0.999178112,39,0.808801889
CFD-BM-215-155-N.jpg,BM-215,155,B,M,N,black or african american,0.993741632,masculine,0.999816358,39,0.69686389
CFD-AM-205-153-N.jpg,AM-205,153,A,M,N,asian,0.997470319,masculine,0.996702075,39,0.672040701
CFD-BM-018-004-HC.jpg,BM-018,4,B,M,HC,black or african american,0.927205026,masculine,0.995298028,39,0.607837021
CFD-BM-018-001-N.jpg,BM-018,1,B,M,N,black or african american,0.953514993,masculine,0.997848511,39,0.557190418
CFD-BM-018-012-A.jpg,BM-018,12,B,M,A,asian,0.918391287,masculine,0.987636924,39,0.517196298
CFD-AM-234-355-N.jpg,AM-234,355,A,M,N,asian,0.975955009,masculine,0.666749954,39,0.638758302
CFD-BM-029-026-HC.jpg,BM-029,26,B,M,HC,black or african american,0.999904931,masculine,0.998618126,39,0.367602438
CFD-BM-029-024-N.jpg,BM-029,24,B,M,N,black or african american,0.999549389,masculine,0.999801755,39,0.42293486
CFD-BF-031-020-A.jpg,BF-031,20,B,F,A,black or african american,0.999848843,feminine,0.997463644,39,0.524117708
CFD-BF-031-048-HC.jpg,BF-031,48,B,F,HC,black or african american,0.999898672,feminine,0.999456763,39,0.640509129
CFD-WF-250-167-N.jpg,WF-250,167,W,F,N,white,0.954094648,feminine,0.998928189,39,0.545888186
CFD-AF-213-126-N.jpg,AF-213,126,A,F,N,asian,0.999046683,feminine,0.907239914,39,0.628958583
CFD-BF-036-046-F.jpg,BF-036,46,B,F,F,black or african american,0.964199007,feminine,0.992199302,39,0.470167279
CFD-BF-036-030-HO.jpg,BF-036,30,B,F,HO,black or african american,0.990110457,feminine,0.995264947,39,0.39504993
CFD-BF-036-020-A.jpg,BF-036,20,B,F,A,black or african american,0.99051702,feminine,0.896410584,39,0.454314888
CFD-LM-204-001-N.jpg,LM-204,1,L,M,N,white,0.251308441,masculine,0.999890387,39,0.546904445
CFD-BF-232-187-N.jpg,BF-232,187,B,F,N,black or african american,0.998721123,feminine,0.999717176,39,0.765363097
CFD-AF-222-134-N.jpg,AF-222,134,A,F,N,asian,0.999918222,feminine,0.996703267,39,0.662254214
CFD-LM-232-204-N.jpg,LM-232,204,L,M,N,"hispanic, latino, or spanish origin",0.844832361,masculine,0.999460578,39,0.70358932
CFD-BF-007-013-A.jpg,BF-007,13,B,F,A,black or african american,0.991672397,feminine,0.899276853,39,0.550944209
CFD-LM-235-231-N.jpg,LM-235,231,L,M,N,asian,0.503476381,masculine,0.999644697,39,0.656360209
CFD-BF-038-009-HC.jpg,BF-038,9,B,F,HC,black or african american,0.999911904,feminine,0.682212353,39,0.510826707
CFD-WF-038-027-HC.jpg,WF-038,27,W,F,HC,white,0.998970926,feminine,0.944679737,39,0.582439482
CFD-WF-031-005-HO.jpg,WF-031,5,W,F,HO,white,0.997960329,feminine,0.978954792,39,0.490301967
CFD-WF-031-009-HC.jpg,WF-031,9,W,F,HC,white,0.999179482,feminine,0.886161566,39,0.545907021
CFD-WF-036-026-HO.jpg,WF-036,26,W,F,HO,white,0.997482359,feminine,0.942895293,39,0.508990228
CFD-WF-009-006-HC.jpg,WF-009,6,W,F,HC,white,0.987023354,masculine,0.705556989,39,0.620475829
CFD-WF-009-015-F.jpg,WF-009,15,W,F,F,white,0.984939635,masculine,0.958042979,39,0.53340596
CFD-BF-039-022-F.jpg,BF-039,22,B,F,F,black or african american,0.999983907,feminine,0.974303365,39,0.440203249
CFD-BF-039-031-N.jpg,BF-039,31,B,F,N,black or african american,0.999963403,masculine,0.622738481,39,0.626066387
CFD-BF-001-026-A.jpg,BF-001,26,B,F,A,black or african american,0.998832941,masculine,0.825201631,39,0.464869857
CFD-BF-001-009-F.jpg,BF-001,9,B,F,F,black or african american,0.999781489,masculine,0.981216848,39,0.405090213
CFD-BF-001-021-HC.jpg,BF-001,21,B,F,HC,black or african american,0.999997079,feminine,0.804811358,39,0.595108092
CFD-BF-233-116-N.jpg,BF-233,116,B,F,N,black or african american,0.999920845,feminine,0.998222947,39,0.736186385
CFD-LM-233-171-N.jpg,LM-233,171,L,M,N,"hispanic, latino, or spanish origin",0.846011996,masculine,0.999539137,39,0.711490929
CFD-AF-223-183-N.jpg,AF-223,183,A,F,N,asian,0.999782205,feminine,0.996016622,39,0.416142583
CFD-BF-037-013-A.jpg,BF-037,13,B,F,A,black or african american,0.998463511,feminine,0.995779335,39,0.709240735
CFD-BF-037-022-N.jpg,BF-037,22,B,F,N,black or african american,0.999985278,feminine,0.991123378,39,0.510493577
CFD-BF-037-030-HC.jpg,BF-037,30,B,F,HC,black or african american,0.999650955,feminine,0.984277129,39,0.724262834
CFD-AF-215-70-N.jpg,AF-215,70,A,F,N,asian,0.999935687,feminine,0.998089075,39,0.893128753
CFD-BF-008-012-A.jpg,BF-008,12,B,F,A,black or african american,0.999588251,feminine,0.803047895,39,0.549583256
CFD-BF-008-007-HC.jpg,BF-008,7,B,F,HC,black or african american,0.999642968,feminine,0.684473991,39,0.614922404
CFD-BF-008-001-N.jpg,BF-008,1,B,F,N,black or african american,0.999275625,feminine,0.617949247,39,0.572985172
CFD-AF-212-097-N.jpg,AF-212,97,A,F,N,asian,0.999473095,feminine,0.987418711,39,0.792713702
CFD-LM-202-072-N.jpg,LM-202,72,L,M,N,asian,0.568236411,masculine,0.999461651,39,0.735300064
CFD-WF-205-006-N.jpg,WF-205,6,W,F,N,white,0.990268469,feminine,0.733201981,39,0.48938787
CFD-AF-246-242-N.jpg,AF-246,242,A,F,N,asian,0.99970293,feminine,0.823112547,39,0.683413029
CFD-WF-008-016-F.jpg,WF-008,16,W,F,F,white,0.99246496,feminine,0.634004533,39,0.579928279
CFD-WF-008-003-HO.jpg,WF-008,3,W,F,HO,white,0.999089241,feminine,0.955362737,39,0.43426913
CFD-WF-008-002-N.jpg,WF-008,2,W,F,N,white,0.984225869,feminine,0.691383958,39,0.620954633
CFD-WF-030-026-F.jpg,WF-030,26,W,F,F,white,0.379772455,feminine,0.973560452,39,0.64280951
CFD-WF-006-002-N.jpg,WF-006,2,W,F,N,white,0.856233895,feminine,0.947464705,39,0.623522401
CFD-WF-006-011-F.jpg,WF-006,11,W,F,F,white,0.906751096,feminine,0.980170608,39,0.588394642
CFD-WF-006-006-HO.jpg,WF-006,6,W,F,HO,white,0.955521345,feminine,0.985072494,39,0.54796499
CFD-WF-006-003-HC.jpg,WF-006,3,W,F,HC,white,0.897279024,feminine,0.992637515,39,0.752419353
CFD-AF-248-148-N.jpg,AF-248,148,A,F,N,asian,0.998645782,feminine,0.989403129,39,0.603408754
CFD-WF-039-032-A.jpg,WF-039,32,W,F,A,"hispanic, latino, or spanish origin",0.483976126,masculine,0.799050927,39,0.45448941
CFD-WF-039-044-F.jpg,WF-039,44,W,F,F,white,0.694700062,feminine,0.839420676,39,0.340837121
CFD-WF-001-016-A.jpg,WF-001,16,W,F,A,white,0.971039236,feminine,0.507697463,39,0.382658571
CFD-WF-001-027-F.jpg,WF-001,27,W,F,F,white,0.993113637,masculine,0.99851644,39,0.402726799
CFD-WF-023-020-HO.jpg,WF-023,20,W,F,HO,white,0.704008102,feminine,0.909098387,39,0.595522583
CFD-WF-023-026-F.jpg,WF-023,26,W,F,F,white,0.726528943,feminine,0.978587747,39,0.494697124
CFD-WF-023-003-N.jpg,WF-023,3,W,F,N,white,0.909229219,feminine,0.839610755,39,0.622531772
CFD-AF-255-209-N.jpg,AF-255,209,A,F,N,asian,0.99956131,feminine,0.964066863,39,0.549735188
CFD-WF-024-010-HC.jpg,WF-024,10,W,F,HC,white,0.965877295,feminine,0.980584323,39,0.542095423
CFD-BF-048-038-A.jpg,BF-048,38,B,F,A,black or african american,0.998524129,feminine,0.984502196,39,0.432483554
CFD-BF-048-002-N.jpg,BF-048,2,B,F,N,black or african american,0.999402046,masculine,0.884664714,39,0.472137451
CFD-WF-216-079-N.jpg,WF-216,79,W,F,N,"hispanic, latino, or spanish origin",0.261376858,feminine,0.961749494,39,0.469302624
CFD-WF-218-087-N.jpg,WF-218,87,W,F,N,white,0.994373739,feminine,0.894433618,39,0.516694903
CFD-WF-227-002-N.jpg,WF-227,2,W,F,N,white,0.987599373,feminine,0.840796888,39,0.688559949
CFD-WF-015-023-HC.jpg,WF-015,23,W,F,HC,white,0.545699894,feminine,0.917817354,39,0.434067965
CFD-AF-230-193-N.jpg,AF-230,193,A,F,N,asian,0.999990344,feminine,0.996560633,39,0.598225653
CFD-LM-220-329-N.jpg,LM-220,329,L,M,N,asian,0.843684435,masculine,0.995530486,39,0.751863897
CFD-BF-012-019-HO.jpg,BF-012,19,B,F,HO,black or african american,0.999931812,feminine,0.997679412,39,0.491004884
CFD-BF-012-015-A.jpg,BF-012,15,B,F,A,asian,0.366962016,masculine,0.809005976,39,0.592859447
CFD-BF-218-207-N.jpg,BF-218,207,B,F,N,black or african american,0.998524785,feminine,0.979741335,39,0.640355706
CFD-AF-237-223-N.jpg,AF-237,223,A,F,N,asian,0.968744993,feminine,0.612461627,39,0.753145218
CFD-LM-218-183-N.jpg,LM-218,183,L,M,N,asian,0.993573129,masculine,0.990224361,39,0.669883728
CFD-BF-227-137-N.jpg,BF-227,137,B,F,N,black or african american,0.99999994,masculine,0.851004243,39,0.74819994
CFD-AF-201-060-N.jpg,AF-201,60,A,F,N,asian,0.998641491,masculine,0.657456517,39,0.461941928
CFD-BF-023-013-A.jpg,BF-023,13,B,F,A,asian,0.792804718,feminine,0.96541512,39,0.402225375
CFD-BF-023-012-HC.jpg,BF-023,12,B,F,HC,black or african american,0.999617517,feminine,0.964811444,39,0.534725904
CFD-BF-023-010-N.jpg,BF-023,10,B,F,N,black or african american,0.849598527,feminine,0.95837754,39,0.597964168
CFD-BF-229-179-N.jpg,BF-229,179,B,F,N,black or african american,0.999720097,feminine,0.886481285,39,0.551084638
CFD-AF-239-171-N.jpg,AF-239,171,A,F,N,asian,0.999632478,feminine,0.997373223,39,0.558442771
CFD-BF-216-132-N.jpg,BF-216,132,B,F,N,black or african american,0.923336148,feminine,0.996688604,39,0.629960716
CFD-BF-047-055-F.jpg,BF-047,55,B,F,F,black or african american,0.995995164,feminine,0.959655046,39,0.390169621
CFD-BF-047-046-A.jpg,BF-047,46,B,F,A,black or african american,0.999473631,feminine,0.959901214,39,0.395974249
CFD-WF-014-023-F.jpg,WF-014,23,W,F,F,white,0.997961521,feminine,0.98909235,39,0.436329901
CFD-BF-040-051-A.jpg,BF-040,51,B,F,A,black or african american,0.999739707,feminine,0.667689204,39,0.495539665
CFD-BF-040-010-HC.jpg,BF-040,10,B,F,HC,black or african american,0.999724507,feminine,0.873854995,39,0.535802841
CFD-WF-013-003-N.jpg,WF-013,3,W,F,N,white,0.919432998,feminine,0.945645928,39,0.742033124
CFD-WF-013-006-HO.jpg,WF-013,6,W,F,HO,white,0.930225372,feminine,0.987982869,39,0.767110169
